Usename,Time,Like_count,Floor_number,Sourse,Comments
k昱un,Sun Mar 15 19:20:57 +0800 2020,0,9265,,"""5G少年"""
坤家大小姐,Sun Mar 15 19:20:30 +0800 2020,0,9264,,"""专访我来了"""
故餘,Sun Mar 15 19:19:56 +0800 2020,0,9262,,"""哪里有帅哥哪里就有我"""
坤Darlin802,Sun Mar 15 19:19:36 +0800 2020,0,9261,,"""@葵的解语花"""
在家看曰出,Sun Mar 15 19:19:22 +0800 2020,1,9260,,"""认真负责的蔡pd"""
Forever_浅笙0406,Sun Mar 15 19:18:56 +0800 2020,2,9258,,"""@Forever_冬日 快来hhh"""
如若那年乐悠悠,Sun Mar 15 19:18:57 +0800 2020,0,9259,,""""""
大奎休想洗妈粉,Sun Mar 15 19:18:54 +0800 2020,0,9257,,"""转发微博"""
蔡徐坤你看见我了么,Sun Mar 15 19:18:24 +0800 2020,0,9256,,"""哇我来了"""
P1Ka-quq,Sun Mar 15 19:18:22 +0800 2020,0,9255,,"""啊啊啊啊我只会尖叫了啊啊啊啊啊啊啊啊啊啊 好了高冷"""
Kajsyjia,Sun Mar 15 19:17:19 +0800 2020,0,9254,,"""啊啊啊啊我来晚了！"""
你是银河最亮的星,Sun Mar 15 19:16:58 +0800 2020,0,9253,,"""新的采访，我又晚了"""
巴拉巴拉z玛卡巴卡x嘿咻嘿咻l,Sun Mar 15 19:16:30 +0800 2020,0,9252,,"""姐妹们快，#蔡徐坤 冲呀# 话题带一下，哈哈哈哈"""
lisa-babygirl,Sun Mar 15 19:15:53 +0800 2020,0,9251,,"""蔡PD你太可爱了"""
软肋奎葵CXK丫,Sun Mar 15 19:15:26 +0800 2020,0,9250,,"""严格且暖心的蔡PD"""
漾漾很甜,Sun Mar 15 19:15:22 +0800 2020,0,9249,,"""蔡pd我太爱了！"""
即墨ei,Sun Mar 15 19:15:19 +0800 2020,0,9248,,"""来看"""
ColdFish0226,Sun Mar 15 19:15:02 +0800 2020,0,9247,,"""#蔡徐坤 青你2制作人代表# #青春有你2#  日常表白哥哥的采访，每次看哥哥的采访都觉得更爱这个人了，他真太可爱了哈哈哈@蔡徐坤"""
吧啦吧啦飞飞了,Sun Mar 15 19:14:49 +0800 2020,0,9246,,"""怎么这么可爱"""
段啊蓉,Sun Mar 15 19:14:40 +0800 2020,0,9245,,"""有梗"""
即墨ei,Sun Mar 15 19:14:28 +0800 2020,0,9244,,"""哈哈哈"""
限定奎葵0802,Sun Mar 15 19:14:18 +0800 2020,0,9243,,"""蔡徐坤你太搞笑了"""
妮妮坤宝贝,Sun Mar 15 19:14:07 +0800 2020,0,9242,,"""好好的学长"""
你耳根红了,Sun Mar 15 19:13:40 +0800 2020,0,9241,,"""又温柔又可爱我可以"""
蔡徐坤的翻盖手机壳,Sun Mar 15 19:13:38 +0800 2020,0,9240,,"""可可爱爱蔡PD"""
种太阳的茜比,Sun Mar 15 19:13:19 +0800 2020,0,9239,,"""以前不了解他，现在看了一些采访，觉得真的不错，表现挺成熟稳重的。"""
SummerKnight_KUN,Sun Mar 15 19:13:04 +0800 2020,0,9238,,"""？仿佛可以蹲个蔡PD的女团舞？"""
圈圈舒,Sun Mar 15 19:12:41 +0800 2020,0,9237,,"""哈哈哈哈哈，有土到，谢谢 （果然之前不会截图）"""
蔡葵啵啵,Sun Mar 15 19:12:27 +0800 2020,0,9234,,"""哈哈哈"""
邱匪___,Sun Mar 15 19:12:28 +0800 2020,0,9235,,"""学长，核心思想，核心思想。"""
这个ljl不是ljl,Sun Mar 15 19:12:09 +0800 2020,0,9233,,"""啦啦啦"""
坤坤的小豆豆,Sun Mar 15 19:12:09 +0800 2020,0,9232,,"""#蔡徐坤冲呀# 哈哈哈哈哈哈哈哈哈哈"""
zhm加油,Sun Mar 15 19:12:05 +0800 2020,0,9231,,"""他是5G的"""
August理想型,Sun Mar 15 19:12:05 +0800 2020,0,9230,,"""哈哈哈哈哈太可爱了。真有梗啊，专业严格又不失暖心幽默"""
困困困了吖,Sun Mar 15 19:11:38 +0800 2020,0,9229,,"""“不苟言笑”，蔡徐坤，谢谢，有被笑到"""
·瓶覗·,Sun Mar 15 19:11:29 +0800 2020,0,9228,,"""踩点视频真的看了哈哈哈哈"""
困困困了吖,Sun Mar 15 19:11:20 +0800 2020,0,9227,,"""所以说，你是现在才学会截图的，以前都不会"""
甜·葵·颂·妍,Sun Mar 15 19:11:13 +0800 2020,0,9226,,"""蔡PD我来惹！"""
兔子知知,Sun Mar 15 19:11:07 +0800 2020,0,9225,,"""严厉又有温度，温柔又有原则爱这样的蔡PD@蔡徐坤"""
画圈儿养菜菜,Sun Mar 15 19:10:52 +0800 2020,0,9224,,"""哈哈哈哈哈5G🏄选手 冲呀"""
破晓清澄,Sun Mar 15 19:10:48 +0800 2020,0,9223,,"""我现在知道了"""
百分甜葵,Sun Mar 15 19:10:40 +0800 2020,0,9222,,"""哥哥，我来了！"""
蔡徐坤嘚ikun,Sun Mar 15 19:10:23 +0800 2020,0,9221,,"""哈哈，果然预测不准，还#蔡徐坤冲呀#哈哈哈哈"""
甜甜的绿兔子,Sun Mar 15 19:10:07 +0800 2020,0,9219,,"""造句必须押韵蔡代表 哈哈哈哈哈哈不要强调自己5g了 哈哈哈哈哈哈哈"""
薇笳茄茄子,Sun Mar 15 19:09:01 +0800 2020,0,9215,,"""所以是现在才会截图了"""
和你私奔啦,Sun Mar 15 19:09:00 +0800 2020,0,9214,,"""哈哈哈哈哈哈我会截图啊我现在会了"""
玛雅在么QQ70209,Sun Mar 15 19:08:30 +0800 2020,0,9212,,"""蔡徐坤，你怎么那么好玩"""
蔡徐坤你不能熬夜,Sun Mar 15 19:08:25 +0800 2020,0,9211,,"""蔡徐坤最让人喜欢的地方就是对女生的体贴，好暖心。"""
琨琨-Y,Sun Mar 15 19:08:17 +0800 2020,0,9210,,"""哈哈哈"""
奎奎802,Sun Mar 15 19:08:13 +0800 2020,0,9208,,"""哈哈哈，好可爱"""
我真的好困唷,Sun Mar 15 19:08:04 +0800 2020,0,9207,,"""哈哈哈哈哈哈哈哈"""
徐坤是我的蔡吖,Sun Mar 15 19:07:30 +0800 2020,0,9206,,"""蔡pd"""
蔡困儿爱旺仔,Sun Mar 15 19:07:24 +0800 2020,0,9205,,"""蔡徐坤冲呀！"""
徐坤是我的蔡吖,Sun Mar 15 19:07:20 +0800 2020,0,9204,,"""蔡徐坤"""
秦MKUN,Sun Mar 15 19:06:45 +0800 2020,0,9203,,"""他好认真在强调:我是5G的哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈"""
蔡可爱呐,Sun Mar 15 19:06:26 +0800 2020,0,9202,,"""哈哈哈哈哈哈哈"""
先生的心上人cxk,Sun Mar 15 19:06:10 +0800 2020,0,9201,,"""哈哈哈哈  今天也是蔡三岁"""
坤乃唯一,Sun Mar 15 19:06:09 +0800 2020,0,9200,,"""果然之前是不会截图的哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈"""
猫猫爱吃鱼123456,Sun Mar 15 19:05:50 +0800 2020,0,9199,,"""是新的菜菜呀！！"""
坤哥的奶泡儿姐姐,Sun Mar 15 19:05:48 +0800 2020,0,9198,,"""坤制作人太可爱了！"""
Kjj彩,Sun Mar 15 19:05:42 +0800 2020,0,9197,,"""好可爱"""
YS-kk的小耳朵,Sun Mar 15 19:05:39 +0800 2020,0,9196,,"""可可爱爱"""
天使糖sweet,Sun Mar 15 19:05:12 +0800 2020,0,9195,,"""哼……说好的高冷呢@蔡徐坤"""
星星都给小葵,Sun Mar 15 19:04:51 +0800 2020,0,9194,,"""哈哈哈哈哈他也太好笑了"""
mlikun,Sun Mar 15 19:04:42 +0800 2020,0,9193,,"""好可爱！！！"""
八月葵kk,Sun Mar 15 19:04:29 +0800 2020,1,9192,,"""学长可真是个押韵鬼才"""
idol蔡徐坤王一博,Sun Mar 15 19:04:11 +0800 2020,0,9191,,"""蔡PD我来了！"""
蔡撩撩的柒,Sun Mar 15 19:03:17 +0800 2020,0,9190,,"""哈哈哈哈哈哈哈好可爱哦!"""
KUN一直很勇敢,Sun Mar 15 19:03:03 +0800 2020,1,9189,,"""哈哈哈哈哈哈哈哈"""
奎葵的cp粉,Sun Mar 15 19:03:01 +0800 2020,0,9188,,"""最近的坤哥真是越来越搞笑了"""
爱吃火锅的Elvis小姐,Sun Mar 15 19:02:49 +0800 2020,0,9187,,"""蔡徐坤冲呀"""
Aaaa白饭鱼,Sun Mar 15 19:02:46 +0800 2020,0,9186,,"""所以微信截图哪个是蔡蔡 我还是没搞懂"""
小葵花幼稚园开课了,Sun Mar 15 19:02:40 +0800 2020,0,9185,,"""哈哈哈哈哈哈好可爱"""
流浪海岛,Sun Mar 15 19:02:35 +0800 2020,0,9184,,"""蔡PD的专访蔡徐坤#青2青春制作人代表蔡徐坤#"""
蔡困儿爱旺仔,Sun Mar 15 19:02:06 +0800 2020,0,9183,,"""激情卷发小坤坤"""
乔妮那德星星星,Sun Mar 15 19:02:04 +0800 2020,0,9182,,"""哈哈哈哈哈哈，蔡代表优秀可爱"""
bt__无理,Sun Mar 15 19:02:00 +0800 2020,0,9179,,"""🤗🤗🤗"""
Aaaa白饭鱼,Sun Mar 15 19:02:01 +0800 2020,0,9180,,"""这哥肯定有用小号冲浪🏄"""
和你私奔啦,Sun Mar 15 19:01:58 +0800 2020,0,9178,,"""有趣可爱又严格专业的蔡PD"""
WWDDKK专用,Sun Mar 15 19:01:32 +0800 2020,0,9177,,"""有点可爱"""
猫憨憨种的菜,Sun Mar 15 19:01:30 +0800 2020,0,9176,,"""来看可爱的蔡pd"""
等待缄默修行,Sun Mar 15 19:00:06 +0800 2020,0,9174,,"""哈哈哈哈哈哈哈哈，蔡老师好严格的！"""
爱坤坤的娟逗逗,Sun Mar 15 18:59:39 +0800 2020,0,9173,,"""说好的不苟言笑呢?看了第一期节目，我信你个鬼   蔡小葵@蔡徐坤"""
采薇__个巡有我,Sun Mar 15 18:59:22 +0800 2020,0,9172,,"""#青2青春制作人代表蔡徐坤# #蔡徐坤冲呀#新话题安排上，蔡徐坤冲呀"""
曾心可晓lin,Sun Mar 15 18:59:08 +0800 2020,0,9170,,"""三岁不能再多了"""
王宥骐,Sun Mar 15 18:58:59 +0800 2020,0,9169,,"""蔡徐坤冲呀"""
ydl最,Sun Mar 15 18:58:59 +0800 2020,0,9168,,"""冲鸭"""
K幼恩的喵,Sun Mar 15 18:58:41 +0800 2020,0,9167,,"""哈哈哈，蔡徐坤你怎么那么可爱"""
小猫咪永远爱大狮子,Sun Mar 15 18:58:27 +0800 2020,0,9166,,"""啊我怎么没看到！！好可爱"""
一颗巨菜,Sun Mar 15 18:57:36 +0800 2020,0,9165,,"""那些那么土的梗他是怎么能做到张口就来的"""
暈菜葵子,Sun Mar 15 18:57:27 +0800 2020,0,9164,,"""哈哈哈哈哈坤子哥女团舞示范我是🉑的"""
圆滚滚的yt,Sun Mar 15 18:57:26 +0800 2020,0,9163,,"""温柔可爱蔡pd"""
慢悠悠游过去这个K,Sun Mar 15 18:57:24 +0800 2020,0,9162,,"""先马克@蔡徐坤"""
HTG江可爱,Sun Mar 15 18:57:11 +0800 2020,0,9161,,"""#蔡徐坤 冲呀# 马上就有@蔡徐坤 其实这句话听来也很温柔，你做得很好"""
帅气神坤,Sun Mar 15 18:57:09 +0800 2020,0,9160,,"""新采访我来啦"""
L凯园啦啦啦啦,Sun Mar 15 18:56:44 +0800 2020,0,9158,,"""哎呀呀，蔡蔡啊你真的是太可爱了我的小心脏哦"""
山楂味的尧子,Sun Mar 15 18:56:41 +0800 2020,0,9157,,"""早点放的话 蔡徐坤冲呀可能就不会打脸了"""
谁说阑尾没有用,Sun Mar 15 18:56:28 +0800 2020,0,9156,,"""转发微博"""
洋葱软葵,Sun Mar 15 18:56:26 +0800 2020,0,9155,,"""我来迟了"""
心动小葵了嘛,Sun Mar 15 18:56:21 +0800 2020,0,9154,,"""哈哈哈哈 蔡徐坤怎么那么好笑"""
Watercressn,Sun Mar 15 18:56:15 +0800 2020,0,9153,,"""蔡徐坤冲呀"""
听说你的梦想是舞台,Sun Mar 15 18:56:12 +0800 2020,0,9152,,"""真的有认真在做每一件事   梗王再次出现"""
Watercressn,Sun Mar 15 18:55:58 +0800 2020,0,9151,,"""蔡徐坤冲啊"""
可爱的沐熙大大,Sun Mar 15 18:55:44 +0800 2020,0,9150,,"""蔡PD很严格"""
夜明猪真是有够亮的o,Sun Mar 15 18:55:41 +0800 2020,0,9149,,"""女团舞！！！！！"""
想偷親小坤,Sun Mar 15 18:55:20 +0800 2020,0,9147,,"""冲鸭哈哈哈哈哈哈哈哈"""
皛皛-3MK7,Sun Mar 15 18:55:15 +0800 2020,1,9146,,"""哈哈"""
诗情爱坤坤,Sun Mar 15 18:54:52 +0800 2020,0,9145,,"""#青2青春制作人代表蔡徐坤#  采访我来了"""
露露·Angel,Sun Mar 15 18:54:51 +0800 2020,0,9144,,"""蔡代表，我来了"""
蔡可萌不萌,Sun Mar 15 18:54:25 +0800 2020,0,9143,,"""我的妈 蔡徐坤竟然还知道沉了捞一捞哈哈哈哈哈哈哈哈"""
July2694,Sun Mar 15 18:54:03 +0800 2020,0,9142,,"""哈哈 笑到我了"""
Fascinatepoison,Sun Mar 15 18:54:02 +0800 2020,0,9141,,"""@云在雾上 他好土 笑死我了额"""
蟹子与容,Sun Mar 15 18:53:59 +0800 2020,0,9140,,"""我现在会了意思就是之前不会嘛cxk"""
CC芒果小甜饼,Sun Mar 15 18:53:56 +0800 2020,0,9139,,"""@禾火i_i"""
甜葵葵的小尾巴,Sun Mar 15 18:53:46 +0800 2020,0,9138,,"""哈哈哈哈哈哈哈哈哈，他说他现在会截图了，大概率不就是当时发微博截图的时候不会嘛"""
这是你的坤,Sun Mar 15 18:53:42 +0800 2020,0,9137,,"""好棒"""
输出容易,Sun Mar 15 18:53:42 +0800 2020,0,9136,,"""转发微博"""
最爱小葵惹802,Sun Mar 15 18:53:33 +0800 2020,0,9135,,"""好有梗，我们的蔡pd好可爱"""
CindyWangWu,Sun Mar 15 18:53:06 +0800 2020,0,9133,,"""太可爱了"""
橙实12,Sun Mar 15 18:52:59 +0800 2020,0,9132,,"""蔡徐坤你莫不是个憨憨吧。大厂工友一出手热搜必须搞到手。虽然有点土，但真的挺可爱的。"""
不是肥肥的小又又,Sun Mar 15 18:52:55 +0800 2020,0,9131,,"""太可爱了太可爱了"""
一只瞌睡虫1,Sun Mar 15 18:52:46 +0800 2020,0,9130,,"""蔡PD的新采访，我来啦"""
考儿遇见,Sun Mar 15 18:52:18 +0800 2020,0,9129,,"""来了"""
蔡小葵家猫咪,Sun Mar 15 18:51:59 +0800 2020,0,9128,,"""该严格的时候很严格哦！但又不缺乏温柔"""
豪坤杰先森6,Sun Mar 15 18:51:58 +0800 2020,0,9127,,"""明明很温柔，根本不严格说好的高冷呢？"""
狮子艾小紫,Sun Mar 15 18:51:55 +0800 2020,0,9126,,""""""
董爱坤,Sun Mar 15 18:51:51 +0800 2020,0,9125,,"""他咋那么有梗"""
小呦兽,Sun Mar 15 18:51:48 +0800 2020,0,9124,,"""这该死的无处安放的魅力啊！"""
吃货吃到萌,Sun Mar 15 18:51:43 +0800 2020,0,9123,,"""不错"""
温柔菜妈在线养菜,Sun Mar 15 18:51:30 +0800 2020,0,9122,,"""蔡徐坤  cxk   5g冲浪小能手"""
肉小肉-喉结守望者,Sun Mar 15 18:50:55 +0800 2020,0,9121,,"""能吃要吃 能睡要睡 不愧是你 我的猪猪"""
陳chen103,Sun Mar 15 18:50:50 +0800 2020,0,9120,,"""蔡有梗真的好好笑好可爱"""
_葵猪_,Sun Mar 15 18:50:33 +0800 2020,0,9119,,"""蔡徐坤冲呀！"""
葵葵花籽要富养,Sun Mar 15 18:50:28 +0800 2020,0,9118,,"""菜菜太有梗了"""
wiwisheng2,Sun Mar 15 18:50:05 +0800 2020,0,9117,,""""""
淡粉玛格丽特L,Sun Mar 15 18:49:07 +0800 2020,0,9116,,""""""
热巴禁军迪迪卫,Sun Mar 15 18:49:00 +0800 2020,0,9115,,"""哈哈哈"""
葵幼恩吶,Sun Mar 15 18:48:57 +0800 2020,0,9114,,"""啊啊啊啊，我来晚了！"""
jessicaju-ju,Sun Mar 15 18:48:38 +0800 2020,0,9113,,"""好可爱"""
奶油nice,Sun Mar 15 18:48:34 +0800 2020,0,9112,,"""蔡徐坤真的好可爱啊！"""
高冷肆柒47,Sun Mar 15 18:48:13 +0800 2020,0,9111,,"""什么叫男生怎么样都行，蔡大爷你给我继续养生！！！"""
葵葵好困啊,Sun Mar 15 18:47:55 +0800 2020,0,9110,,"""蔡徐坤的5G还有待提速！！！ cxk  蔡PD 坤制作人"""
云朵向他挥手,Sun Mar 15 18:47:49 +0800 2020,0,9108,,"""哈哈哈哈哈"""
WY迪迪迪迪迪,Sun Mar 15 18:46:49 +0800 2020,0,9106,,"""严厉🈶️温度，温度🈶️原则！蔡PD💕"""
皮皮K815,Sun Mar 15 18:46:49 +0800 2020,0,9105,,"""哈哈哈哈哈他真的好有梗好可爱哦"""
一把甜葵,Sun Mar 15 18:46:48 +0800 2020,0,9104,,"""超可爱的！！"""
粟霂粟霂,Sun Mar 15 18:46:45 +0800 2020,0,9102,,"""超温柔！蔡代表冲呀！"""
LYXFOREVERKUN,Sun Mar 15 18:46:46 +0800 2020,0,9103,,"""冲鸭@蔡徐坤"""
l懒得改名,Sun Mar 15 18:46:39 +0800 2020,0,9101,,"""冲呀"""
小殊梦幻游,Sun Mar 15 18:46:34 +0800 2020,2,9100,,"""越来越有梗了"""
长裙飘飘1240,Sun Mar 15 18:46:32 +0800 2020,0,9099,,"""哈哈哈哈哈"""
Claudia___kun,Sun Mar 15 18:46:25 +0800 2020,0,9098,,""""""
Claudia___kun,Sun Mar 15 18:46:22 +0800 2020,0,9097,,""""""
一颗大白菜un,Sun Mar 15 18:45:39 +0800 2020,0,9096,,"""严厉的蔡PD"""
一颗大白菜un,Sun Mar 15 18:45:28 +0800 2020,0,9095,,"""哈哈哈  蔡徐坤好好笑"""
Silver_KUN,Sun Mar 15 18:45:05 +0800 2020,0,9094,,"""鹅鹅鹅鹅鹅宝贝好可爱啊，也很关心女生啊，真是个有教养又温柔的宝藏男孩"""
热巴禁军迪迪卫,Sun Mar 15 18:44:33 +0800 2020,1,9093,,"""啊啊啊啊啊啊啊啊啊啊啊蔡徐坤啊"""
你是我的蔡-kun,Sun Mar 15 18:44:19 +0800 2020,0,9090,,"""新晋梗王蔡徐坤"""
奶油芒果猪咪酱,Sun Mar 15 18:44:05 +0800 2020,0,9089,,"""嘎嘎嘎嘎嘎"""
健康的-张PT,Sun Mar 15 18:44:00 +0800 2020,0,9088,,"""嘿嘿嘿嘿好好笑哦"""
愣头青二年目,Sun Mar 15 18:43:55 +0800 2020,0,9087,,"""蔡徐坤冲呀！"""
小怡同学ikun,Sun Mar 15 18:43:51 +0800 2020,0,9086,,"""你很温柔啦"""
小葵快吃饭,Sun Mar 15 18:43:29 +0800 2020,0,9085,,"""现在终于学会截图了哈哈哈哈哈笑死我了"""
小白马的世界,Sun Mar 15 18:43:22 +0800 2020,0,9084,,"""哈哈哈哈哈他真的好有梗好可爱哦@蔡徐坤"""
小葵快吃饭,Sun Mar 15 18:43:04 +0800 2020,0,9083,,"""是5g了hhhhh"""
西楼的谢小朋友,Sun Mar 15 18:42:58 +0800 2020,0,9081,,"""好可爱"""
ikun_xii,Sun Mar 15 18:42:30 +0800 2020,0,9080,,"""转发微博"""
菜菜问号多多_,Sun Mar 15 18:41:42 +0800 2020,0,9079,,"""新采访我来了"""
Error1515,Sun Mar 15 18:41:36 +0800 2020,0,9078,,"""大厂工友情长存～"""
fc猪小小,Sun Mar 15 18:41:28 +0800 2020,0,9077,,"""我怎么才看见"""
Summer_r0802,Sun Mar 15 18:41:17 +0800 2020,0,9076,,"""哈哈哈哈哈虽然说是5g但是还是很古早味呢！"""
August-Rainyday,Sun Mar 15 18:40:39 +0800 2020,0,9074,,"""好可爱哈哈哈哈哈"""
-小葵饲养员-,Sun Mar 15 18:40:17 +0800 2020,0,9073,,"""新采访！！！"""
爱KunandJay,Sun Mar 15 18:40:12 +0800 2020,0,9072,,"""真的太可爱了"""
绝美狙击储蓄卡,Sun Mar 15 18:40:09 +0800 2020,1,9071,,"""宝贝"""
kun-susu,Sun Mar 15 18:39:24 +0800 2020,0,9070,,"""新采访我来了～"""
司与春谣,Sun Mar 15 18:39:17 +0800 2020,0,9068,,"""#青2青春制作人代表蔡徐坤# #蔡徐坤正能量# 坤哥对女生真的好温柔体贴啊，真好，真羡慕那些学员啊，也心疼当年的坤哥，看来偶练时候坤哥真的吃了不少苦，不过现在终于熬出头了当上了蔡PD（话说坤哥真的不是从2G穿越过来的→_→，有被土到艾）"""
DaLiuDaLiu,Sun Mar 15 18:38:52 +0800 2020,1,9067,,"""哈哈哈哈哈哈哈哈哈哈蔡徐坤怎么这么好笑啊"""
安安的七彩梦,Sun Mar 15 18:38:50 +0800 2020,0,9066,,"""哇"""
芹菜我来吃,Sun Mar 15 18:38:49 +0800 2020,0,9065,,"""期待女团舞 """
·草莓雪葵·,Sun Mar 15 18:38:38 +0800 2020,0,9064,,"""#蔡徐坤 冲呀# """
这货五官真好看,Sun Mar 15 18:37:28 +0800 2020,0,9062,,"""有笑到"""
纯白猎人maki,Sun Mar 15 18:36:03 +0800 2020,0,9061,,"""#蔡徐坤点评# 状态越来越好了感觉"""
红衣如歌,Sun Mar 15 18:35:56 +0800 2020,0,9060,,"""蔡PD真的不错👍"""
因为T可爱,Sun Mar 15 18:35:51 +0800 2020,0,9059,,"""蔡徐坤冲呀"""
进击的小豆豆丁-,Sun Mar 15 18:35:27 +0800 2020,0,9058,,""""""
蔡徐坤要快乐a,Sun Mar 15 18:35:11 +0800 2020,0,9057,,"""来了蔡代表"""
灵魂天天冒冷气,Sun Mar 15 18:35:08 +0800 2020,0,9056,,"""哈哈哈哈哈哈你的冲呀没上rs确实打脸了！5G少年要多冲浪哟~@蔡徐坤"""
古叻kun,Sun Mar 15 18:34:46 +0800 2020,0,9054,,"""蔡徐坤真的棒棒棒"""
kun-FAITH1,Sun Mar 15 18:34:18 +0800 2020,0,9053,,"""蔡徐坤"""
进击的小豆豆丁-,Sun Mar 15 18:33:55 +0800 2020,0,9052,,""""""
只爱kun的小透明,Sun Mar 15 18:33:52 +0800 2020,0,9051,,"""这是超有梗的蔡pd，太可爱了。"""
小嘚嘚Mum,Sun Mar 15 18:33:38 +0800 2020,0,9050,,"""坤学长我来了"""
童颜巨耳是小么呀,Sun Mar 15 18:33:18 +0800 2020,0,9049,,"""他好可爱！粉他！"""
ikkuuu,Sun Mar 15 18:33:15 +0800 2020,0,9048,,"""坤坤对他自己有误解"""
重来亦是你,Sun Mar 15 18:33:13 +0800 2020,0,9047,,"""我等着小朋友跳女团舞给我看"""
郝雪梅吖,Sun Mar 15 18:33:05 +0800 2020,0,9045,,"""坤哥，你确定你是5G吗"""
天生可爱蔡小菜,Sun Mar 15 18:32:34 +0800 2020,0,9043,,"""哇哦，我又快乐了"""
伪生ZEUS,Sun Mar 15 18:32:17 +0800 2020,1,9042,,"""哈哈哈哈  蔡徐坤好可爱"""
不会算数的二妞,Sun Mar 15 18:32:13 +0800 2020,0,9041,,"""冲呀"""
葵葵好困啊o,Sun Mar 15 18:32:11 +0800 2020,0,9040,,"""哈哈哈哈哈有梗啊哥"""
我家小蔡很哇塞,Sun Mar 15 18:32:07 +0800 2020,0,9039,,"""暖心的蔡PD很棒很专业@蔡徐坤 蔡徐坤"""
每天都很爱蔡徐坤,Sun Mar 15 18:32:02 +0800 2020,0,9038,,"""帅气蔡代表，我来了"""
璎倪小baby,Sun Mar 15 18:31:54 +0800 2020,0,9037,,"""哈哈哈哈哈好的蔡皮D您说啥是啥哈哈哈"""
IKUN__宋,Sun Mar 15 18:31:50 +0800 2020,0,9036,,"""#蔡徐坤 冲呀# 暖心蔡PD@蔡徐坤 """
毛毛超爱困,Sun Mar 15 18:31:40 +0800 2020,0,9035,,"""好可爱"""
愛與夢與詩,Sun Mar 15 18:30:59 +0800 2020,0,9034,,"""哈哈哈哈来看蔡PD蔡学长鸭"""
美甜IKUN,Sun Mar 15 18:30:53 +0800 2020,0,9033,,"""冲鸭"""
预言奇才,Sun Mar 15 18:30:45 +0800 2020,0,9032,,"""好可爱啊"""
黄茶茶酥,Sun Mar 15 18:30:41 +0800 2020,0,9031,,"""也就是说…女团舞还是可以期待一下的？"""
芋圆奶兔,Sun Mar 15 18:30:38 +0800 2020,0,9030,,"""蔡徐坤真是古朴中透着时髦"""
Cxk·蔡姓葵妈,Sun Mar 15 18:30:33 +0800 2020,0,9029,,"""蔡代表的采访有点皮哦"""
桔子青呢,Sun Mar 15 18:30:32 +0800 2020,0,9028,,"""哈哈哈冲鸭💪"""
小梦August,Sun Mar 15 18:30:19 +0800 2020,0,9027,,"""转发微博"""
想做蔡徐坤怀里的猫kun,Sun Mar 15 18:29:56 +0800 2020,1,9026,,"""温柔的蔡PD"""
墨上上墨,Sun Mar 15 18:29:53 +0800 2020,0,9024,,"""我想看他跳女团舞了"""
撒撒ikun,Sun Mar 15 18:29:53 +0800 2020,0,9025,,"""@蔡徐坤 """
Catherine77a,Sun Mar 15 18:29:26 +0800 2020,0,9022,,"""可可爱爱"""
致力于种菜的同学,Sun Mar 15 18:29:18 +0800 2020,0,9021,,"""我来啦，蔡代表"""
我的轩小宝贝,Sun Mar 15 18:28:16 +0800 2020,0,9020,,"""严格又温柔的蔡PD"""
冲冲冲我一定可以的,Sun Mar 15 18:28:15 +0800 2020,0,9019,,"""#蔡徐坤 冲呀# 搞起来"""
今天的冷笑话0分,Sun Mar 15 18:28:06 +0800 2020,0,9018,,"""冲鸭"""
爱吃草莓的陈小姐,Sun Mar 15 18:27:54 +0800 2020,0,9017,,"""不愧是蔡徐坤啊"""
娟-toria,Sun Mar 15 18:27:39 +0800 2020,0,9016,,"""太可爱了"""
秋鴻笙,Sun Mar 15 18:27:38 +0800 2020,0,9015,,"""友军呢？"""
巨葵吃鱼头,Sun Mar 15 18:27:36 +0800 2020,0,9014,,"""哈哈哈哈哈哈哈蔡徐坤好可爱哦"""
DemonInKUN,Sun Mar 15 18:27:28 +0800 2020,0,9013,,"""我下班来补课了蔡徐坤冲鸭"""
不二葵棒棒糖,Sun Mar 15 18:27:14 +0800 2020,0,9012,,"""是截图刚会吗呜呜真的是与世隔绝"""
猫巷鱼归来,Sun Mar 15 18:26:54 +0800 2020,0,9011,,"""嗯，已经在努力追赶潮流了"""
诺夏夏夏夏_,Sun Mar 15 18:26:52 +0800 2020,0,9010,,"""好好好 你长得帅你说的都对 @蔡徐坤"""
小船船船船船船儿,Sun Mar 15 18:26:52 +0800 2020,0,9009,,"""@Harukag"""
坤坤先生的安娜阿,Sun Mar 15 18:26:13 +0800 2020,0,9008,,"""啊哈哈哈哈哈 蔡徐坤现在采访太好玩了"""
想拥有葵奎的女人,Sun Mar 15 18:25:41 +0800 2020,0,9007,,"""蔡代表怎么这么可爱啊，笑死我了"""
麦piggy,Sun Mar 15 18:25:35 +0800 2020,0,9006,,"""高冷不能丢！！"""
麦piggy,Sun Mar 15 18:25:25 +0800 2020,0,9005,,"""bongbayah"""
他的猫猫葵,Sun Mar 15 18:25:22 +0800 2020,0,9004,,"""怎么可以这么温柔！我要化在学长的眼神里辽"""
麦piggy,Sun Mar 15 18:25:09 +0800 2020,0,9002,,"""bongshagalaga"""
麦piggy,Sun Mar 15 18:25:00 +0800 2020,0,9001,,"""cabongcamanabanyabanyaban"""
