Usename,Time,Like_count,Floor_number,Sourse,Comments
Agosto卷心菜,Thu Mar 26 23:02:03 +0800 2020,0,4935,,"""哈哈哈哈哈哈哈哈哈害羞啦"""
旧旧的星星,Thu Mar 26 23:01:42 +0800 2020,0,4931,,"""#蔡徐坤被迫营业# cxk#青春有你2# 今天这里这段真是绝了！世界上怎么有这么害羞的男孩子～蔡徐坤你振作一点！你可是舞台王者啊！@蔡徐坤"""
八月的小狮子冲呀,Thu Mar 26 22:57:43 +0800 2020,0,4870,,"""哈哈哈哈哈哈可爱死了#青2青春制作人代表蔡徐坤#"""
只愿蔡徐坤永远自由快乐,Thu Mar 26 22:56:35 +0800 2020,0,4852,,"""蔡徐坤真的是世界上最可爱最可爱的了"""
噢菜菜802,Thu Mar 26 22:56:31 +0800 2020,0,4851,,"""坤式害羞"""
小葵葵Kun奎,Thu Mar 26 22:56:06 +0800 2020,0,4847,,"""可爱的宝贝"""
绵绵小鹿的小心情,Thu Mar 26 22:54:25 +0800 2020,0,4828,,"""好可爱哦"""
辰辰向太阳,Thu Mar 26 22:54:14 +0800 2020,0,4825,,"""哈哈哈 感觉不是吃了糖 感觉喝了醋 小可爱"""
黑洞游戏,Thu Mar 26 22:53:35 +0800 2020,0,4815,,"""蔡pd被迫营业"""
-阿困不困-,Thu Mar 26 22:53:04 +0800 2020,0,4804,,"""这个真的是全场最佳！"""
爱的飞行日记26,Thu Mar 26 22:52:14 +0800 2020,0,4793,,"""#青2青春制作人代表蔡徐坤# 撒娇的蔡小葵真的太可爱了@蔡徐坤"""
l懿kun,Thu Mar 26 22:51:54 +0800 2020,0,4787,,"""可爱本人啦"""
钱钱hy,Thu Mar 26 22:51:41 +0800 2020,0,4783,,"""蔡徐坤cxk#青2青春制作人代表蔡徐坤# 可爱哈坤坤蔡徐坤 人间一趟，炙热少年，不畏将来，不念过往，加油@蔡徐坤"""
奔跑吧蔡小葵,Thu Mar 26 22:51:36 +0800 2020,0,4782,,"""爱你"""
前方有梦背后有我KUN,Thu Mar 26 22:48:33 +0800 2020,0,4718,,"""蔡徐坤 可爱"""
DessertKKK,Thu Mar 26 22:46:34 +0800 2020,0,4684,,"""#蔡徐坤被迫营业#    哈哈哈哈哈哈哈哈可爱！"""
皮卡丘是个大脸猫控,Thu Mar 26 22:45:37 +0800 2020,0,4663,,"""太可爱啦"""
葵缘A熙,Thu Mar 26 22:45:32 +0800 2020,0,4662,,"""倘若可以，我想做个诗人。清风明月相伴，黑山白水相陪。世间千万般好，不及你与花香。@蔡徐坤"""
潞酱就要饿着见你,Thu Mar 26 22:45:24 +0800 2020,0,4658,,"""好可爱[淚][淚]"""
宝石森林KUN,Thu Mar 26 22:42:43 +0800 2020,0,4623,,"""#蔡徐坤被迫营业# """
小肖肖肖L,Thu Mar 26 22:42:29 +0800 2020,0,4617,,"""我们看得好开心哦～哈哈哈哈@蔡徐坤"""
L林X-K,Thu Mar 26 22:41:57 +0800 2020,0,4611,,"""头像我out了"""
困困的奶坤啊,Thu Mar 26 22:41:15 +0800 2020,0,4604,,"""这个工作好辛苦哦 哈哈哈哈哈哈哈哈哈太可爱了！！"""
葵葵的802星球,Thu Mar 26 22:40:56 +0800 2020,0,4600,,"""太可爱了，菜菜"""
守护天使802,Thu Mar 26 22:38:52 +0800 2020,0,4569,,"""哈哈哈 蔡徐坤太可爱了 笑死我了"""
毛毛家的毛毛2013,Thu Mar 26 22:38:44 +0800 2020,0,4564,,"""好辛苦"""
梦想是成为妖艳剑货,Thu Mar 26 22:37:25 +0800 2020,1,4535,,"""@一颗纯甄的star 崽崽太可爱辣！"""
SUNLIGHT_KUN,Thu Mar 26 22:35:46 +0800 2020,0,4504,,"""哈哈哈哈这是小葵和蔡大爷上身@蔡徐坤"""
小脸蛋团团的团仔,Thu Mar 26 22:34:51 +0800 2020,0,4485,,"""#蔡徐坤被迫营业# 哈哈哈哈 这个工作好辛苦 哈哈哈哈"""
韩小葵今天搞事业了吗,Thu Mar 26 22:32:51 +0800 2020,0,4450,,"""他好可爱。"""
幸好没什么,Thu Mar 26 22:28:55 +0800 2020,0,4389,,"""好喜欢"""
荒春寂,Thu Mar 26 22:27:29 +0800 2020,0,4362,,"""哈哈哈哈哈哈哈哈哈哈好娇啊啊啊啊啊"""
火光中的蔷薇003,Thu Mar 26 22:26:46 +0800 2020,0,4346,,"""帅"""
IAmAllergicToPeople,Thu Mar 26 22:26:35 +0800 2020,0,4339,,"""好辛苦哦"""
蔡蔡是神仙,Thu Mar 26 22:25:14 +0800 2020,0,4311,,"""坤:我太难了，导演这是另外的价钱！！！"""
陪坤一起看花海,Thu Mar 26 22:24:43 +0800 2020,0,4297,,"""好看我好喜欢，“蓝”朋友，好帅"""
陪坤一起看花海,Thu Mar 26 22:24:27 +0800 2020,0,4291,,"""太喜欢了"""
夏沐月兰,Thu Mar 26 22:24:04 +0800 2020,0,4287,,"""喜欢蔡徐坤"""
天下无双WCL,Thu Mar 26 22:23:01 +0800 2020,0,4270,,"""可爱的蔡徐坤"""
熊的卷毛,Thu Mar 26 22:22:57 +0800 2020,0,4269,,"""可爱的"""
因为是蔡徐坤啊,Thu Mar 26 22:21:41 +0800 2020,0,4246,,"""害羞boy可爱不自知。"""
KUN_八月葵,Thu Mar 26 22:21:23 +0800 2020,0,4242,,"""好可爱啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈"""
