Usename,Time,Like_count,Floor_number,Sourse,Comments
酱七七有堡,Mon Mar 16 23:45:24 +0800 2020,1,453,,"""笑死我了！嘉桦你怎么瘦成这样啊哈哈哈哈哈哈哈哈哈哈哈哈隔"""
Rainie_雨晴,Mon Mar 16 22:51:25 +0800 2020,2,427,,"""Ella真的很棒！SHE不愧是我追了十几年的偶像"""
一枚梅梅梅,Mon Mar 16 22:13:01 +0800 2020,1,407,,"""对蔡徐坤路转粉了"""
Ann-Yv,Mon Mar 16 21:14:13 +0800 2020,2,381,,"""SHE 当年可是有过钢丝跳过楼的，同时专业还不能落下。专辑一张一张的发，演唱会、剧、……一个跨年赶几场，出场时间不同，其他都在路上。"""
滅···,Mon Mar 16 18:18:40 +0800 2020,1,202,,"""加滑那么好"""
sha鱼的角,Mon Mar 16 18:14:18 +0800 2020,1,197,,"""ella姐真的好好"""
夜色绘师,Mon Mar 16 18:10:27 +0800 2020,1,189,,"""支持爱拉"""
大奎小葵是坤坤呐,Mon Mar 16 18:09:57 +0800 2020,2,184,,"""Ella好可爱哦"""
SOB-IMSUPERMAN,Mon Mar 16 17:58:49 +0800 2020,2,155,,"""Ella像个大姐一样，带着坤坤成长，看好"""
追流星的CC,Mon Mar 16 17:56:50 +0800 2020,1,148,,"""Ella老师太正啦！"""
陈大傻大傻大傻大傻,Mon Mar 16 17:55:30 +0800 2020,1,144,,"""哈哈哈哈哈哈哈哈她太可爱了"""
仙女奈奈7,Mon Mar 16 17:54:40 +0800 2020,1,141,,"""喜欢Ella"""
ZRY0828,Mon Mar 16 17:53:36 +0800 2020,1,131,,"""陈嘉桦老师太好了吧！！！！！"""
face-plus-w,Mon Mar 16 17:48:41 +0800 2020,1,103,,"""Ella姐真的又真又敢  sa"""
猪菇凉再也不做人了,Mon Mar 16 17:36:00 +0800 2020,1,53,,"""可能是脑残粉丝和黑粉吧"""
巴拉不辣,Mon Mar 16 17:33:34 +0800 2020,1,29,,"""Ella姐姐冲冲冲！小蔡pd冲冲冲！"""
Sagittarius辰,Mon Mar 16 17:31:56 +0800 2020,1,13,,"""真的很喜欢Ella姐姐"""
千崽_,Mon Mar 16 17:31:28 +0800 2020,1,4,,"""好喜欢她"""
周大牡丹,Mon Mar 30 18:32:24 +0800 2020,0,694,,"""Ella 笑起来 有点宋丹丹哈哈哈哈 不是黑 """
reboundall,Fri Mar 27 14:00:39 +0800 2020,0,693,,"""Ella好好玩很真实"""
享受人生快落吃追wjsn330,Tue Mar 24 09:08:44 +0800 2020,0,692,,"""很精彩很精彩"""
易场春宇yu,Fri Mar 20 17:01:28 +0800 2020,0,688,,"""这个性，爱了爱了"""
ff玉儿,Fri Mar 20 08:45:20 +0800 2020,0,684,,"""不是网络暴力，就是中肯的评价，那种没有一点实力完全来混，博眼球的人真的不配来参加，用绯闻热度去打压那些没有人气一直勤勤恳恳努力的实力选手真的不公平，选秀选秀就是要选出优秀的人，不是靠绯闻出圈的啥也不会的人"""
pabo_aaaa,Thu Mar 19 00:02:16 +0800 2020,0,665,,"""好多人真的作 吐了"""
肉松咸奶油加奥利奥,Wed Mar 18 12:55:51 +0800 2020,0,663,,"""@MANGOINGOOGLE"""
住隔壁的小金鱼,Wed Mar 18 01:02:52 +0800 2020,0,654,,"""真实喜欢"""
G莉咹,Wed Mar 18 00:39:47 +0800 2020,0,653,,"""加滑你要笑死我啦 哈哈哈哈"""
Hayleyyy呆桃,Tue Mar 17 13:56:30 +0800 2020,0,628,,"""ella好搞笑，没有偶像包袱，表情管理失败哈哈哈哈"""
庄玟xia,Tue Mar 17 13:40:13 +0800 2020,0,624,,"""嘉桦姐好可爱啊喜欢"""
憨批恶心人,Tue Mar 17 13:27:48 +0800 2020,1,623,,"""有一个青春有你2吃瓜群，有小姐妹进群一起吃瓜的吗，原来有这么多内幕"""
抚仙湖畔de鱼,Tue Mar 17 12:39:38 +0800 2020,1,617,,"""蛇团是真的宇宙第一女团，目前无人撼动"""
芭芭芭拉无忧,Tue Mar 17 11:49:25 +0800 2020,0,596,,"""说的真好"""
Monnni卡,Tue Mar 17 11:47:29 +0800 2020,1,593,,"""感谢ella照顾坤坤"""
柠檬树下蔡小醋802,Tue Mar 17 11:01:54 +0800 2020,0,579,,"""蔡徐坤  谢谢Ella姐姐对蔡蔡@蔡徐坤 的照顾~网络暴力尚来伤人，只能说未知全貌不予置评吧。"""
我团2020年也没有五巡,Tue Mar 17 10:43:41 +0800 2020,0,565,,"""解接真暖"""
心空喜欢菜,Tue Mar 17 10:31:10 +0800 2020,0,558,,"""在他被黑到随便一个人都能知道那一句话的时候他和他的粉丝保持沉默，真的做到极致了。接下来的生活，慢慢来吧"""
Me叫Orange,Tue Mar 17 10:25:48 +0800 2020,0,555,,"""Ella的采访好有趣"""
龘靐齾龗kk,Tue Mar 17 10:01:33 +0800 2020,1,543,,"""跟Ella做采访都不怕冷场诶，Ella情商还蛮高的"""
小璐爱追星,Tue Mar 17 09:55:22 +0800 2020,1,540,,"""很庆幸一直没有黑过他"""
穿Prada吃蛋炒饭的姜葵奎,Tue Mar 17 09:15:35 +0800 2020,0,525,,"""会好的"""
情殇51896,Tue Mar 17 09:11:44 +0800 2020,0,524,,"""蔡徐坤蔡徐坤"""
可可爱喝酸奶,Tue Mar 17 09:06:48 +0800 2020,0,523,,"""哈哈哈哈哈哈哈好喜欢ella"""
小一小一在干嘛,Tue Mar 17 08:25:29 +0800 2020,0,509,,"""谁不是这么过来的。14 15年那会儿 tfb被黑的多惨你们知道吗 基本上全网黑 从13年底黑到17年吧。17年以后才慢慢得变好。 cxk被黑的时候 整个娱乐圈有多少人替他分散黑粉啊…"""
小肿眼--,Tue Mar 17 08:19:37 +0800 2020,0,507,,"""超可爱 """
微博大来宾,Tue Mar 17 08:02:36 +0800 2020,0,505,,"""网络暴力真的是很可怕的...听 Ella 怎么说 !"""
she哇呀蕾哈嘿,Tue Mar 17 07:53:22 +0800 2020,0,502,,"""好喜欢看这样的专访，解接好棒"""
你总是睡不醒,Tue Mar 17 07:16:04 +0800 2020,1,499,,"""55555ella姐姐好可爱！！"""
落基山的云,Tue Mar 17 06:13:54 +0800 2020,0,498,,"""中国不光是世界足球退役球员的养老院，也是台湾过气艺人的提款机🏧"""
Victoria_Bang呀,Tue Mar 17 02:43:46 +0800 2020,0,490,,"""太有梗了 Ella采访我能看一天"""
ye1tzz,Tue Mar 17 02:13:49 +0800 2020,0,487,,"""ella太可爱了我的妈！果然看青春有你2pick了四位导师"""
Kathystarry,Tue Mar 17 01:54:58 +0800 2020,0,484,,"""Ella太可爱了！！！！好真实"""
爱的茉莉打旋旋,Tue Mar 17 01:52:53 +0800 2020,0,483,,"""陈嘉桦你也未免太好笑了吧"""
欣欣慢慢,Tue Mar 17 01:34:57 +0800 2020,0,481,,""""""
舞台王者小坤,Tue Mar 17 01:12:43 +0800 2020,0,480,,"""蔡徐坤"""
流浪野猪在宇宙v,Tue Mar 17 00:43:53 +0800 2020,0,474,,"""哈哈哈可以的老陈"""
Clover小面,Tue Mar 17 00:40:14 +0800 2020,0,472,,"""烦死了！这是ella的视频。其他人的粉丝来控什么评！走开好嘛！烦死了"""
小困很困boo,Tue Mar 17 00:18:20 +0800 2020,0,466,,"""ella姐和小蔡在节目里氛围真的超棒的"""
小号的世界快乐多,Tue Mar 17 00:15:04 +0800 2020,0,464,,"""我想看看关于ella的评论 额"""
南岩北酒,Tue Mar 17 00:08:10 +0800 2020,0,463,,"""蔡徐坤"""
咯嘣脆咋的啦,Mon Mar 16 23:46:26 +0800 2020,0,454,,"""Ella就是这么有梗"""
August爱恋,Mon Mar 16 23:43:29 +0800 2020,0,452,,"""对于蔡徐坤，不管他的性格是怎样的，只要是他我的喜欢"""
大T的sunshine,Mon Mar 16 23:37:18 +0800 2020,1,448,,"""听ella老师说话真的很舒服"""
iiiamhere00,Mon Mar 16 23:16:11 +0800 2020,0,439,,"""说得太好了"""
ikun柒青落,Mon Mar 16 22:57:04 +0800 2020,0,434,,"""要善良"""
M爱音斯坦M,Mon Mar 16 22:53:58 +0800 2020,0,432,,"""三观超正！"""
蔡困很困_k,Mon Mar 16 22:53:32 +0800 2020,1,431,,"""很喜欢Ella姐，感谢Ella姐对坤坤的照顾"""
江户川柯南星,Mon Mar 16 22:53:18 +0800 2020,0,430,,"""我好喜欢陈嘉桦！"""
今天也有想徐坤,Mon Mar 16 22:51:28 +0800 2020,0,428,,"""加油！"""
耽思82,Mon Mar 16 22:43:12 +0800 2020,0,425,,"""心态好的确很重要，坤坤加油，乌云总会散开"""
KK猫咪柒,Mon Mar 16 22:40:49 +0800 2020,0,423,,"""谢谢Ella姐对坤坤的照顾♡♡♡我现在回忆起来，幼儿园上台表演的时候还是S.H.E的歌😂"""
栗小葵唷,Mon Mar 16 22:39:11 +0800 2020,0,422,,"""诶啦姐真的太好了三观非常正 有些话让我觉得“妈呀她怎么说的这么好！”同时谢谢姐姐照顾我们小坤了"""
扶苏xsj,Mon Mar 16 22:38:30 +0800 2020,0,420,,"""Ella对坤坤好温柔"""
Azora-Z,Mon Mar 16 22:18:10 +0800 2020,0,410,,"""我还挺喜欢ella"""
欣儀很爱DocDoc吖,Mon Mar 16 22:17:34 +0800 2020,0,409,,"""Ella好可爱啊啊啊，爱你啦"""
金L小明的竹夫人Yue,Mon Mar 16 22:12:11 +0800 2020,0,406,,"""转发微博"""
怡室怡家y,Mon Mar 16 21:23:50 +0800 2020,0,389,,"""Ella姐好棒"""
萌宝宝2015mm,Mon Mar 16 21:13:11 +0800 2020,0,379,,""""""
皮特PeterZ,Mon Mar 16 21:02:30 +0800 2020,0,372,,"""太喜欢加滑了！真实"""
Baek欣,Mon Mar 16 20:59:25 +0800 2020,0,369,,"""ella真的好可爱啊"""
-打不倒的壮壮啊-,Mon Mar 16 20:57:29 +0800 2020,0,365,,"""看节目就是奔着ella跟kun看的"""
-zkivin,Mon Mar 16 20:35:59 +0800 2020,0,358,,"""多讲讲she的故事我们要听"""
Sotimipa,Mon Mar 16 20:34:47 +0800 2020,0,357,,"""绝了绝了 Ella太好玩了"""
lobogou,Mon Mar 16 20:30:03 +0800 2020,0,354,,""""""
Suertee,Mon Mar 16 20:29:16 +0800 2020,0,353,,"""ella真的像妈妈温柔知性，耐心地对待关注每一个人"""
未来编导,Mon Mar 16 20:24:36 +0800 2020,0,350,,"""这个三观真好"""
Sotimipa,Mon Mar 16 20:19:45 +0800 2020,0,345,,""""""
佘靡Bernice需要奋斗,Mon Mar 16 19:49:23 +0800 2020,0,325,,"""哈哈哈哈哈 看加滑的采访 实在是太欢乐了"""
任田陈1921,Mon Apr 27 20:03:36 +0800 2020,0,696,,"""天空越黑，星星越亮✨"""
甜味肉包,Sat Mar 21 15:36:49 +0800 2020,0,691,,"""真的爱听Ella讲话"""
朱庇特110,Sat Mar 21 14:04:57 +0800 2020,0,690,,"""快给我安排十集陈嘉桦的拜访！爱她！"""
吴煜洵,Fri Mar 20 23:00:43 +0800 2020,1,689,,"""Ella好善良"""
睫毛精辣条,Fri Mar 20 16:31:10 +0800 2020,1,687,,"""@曹好饿 看过来"""
倦爷最牛啤,Fri Mar 20 16:07:58 +0800 2020,0,686,,"""她好可爱"""
LH不是芦荟,Fri Mar 20 13:17:52 +0800 2020,0,685,,"""ella好可爱啊"""
是渔仔,Fri Mar 20 00:12:50 +0800 2020,0,683,,"""被Ella笑死哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈"""
老年面团,Thu Mar 19 19:59:11 +0800 2020,0,681,,"""好可爱哦"""
老年面团,Thu Mar 19 19:15:36 +0800 2020,0,678,,"""好可爱哦"""
小雯今天学习了么,Thu Mar 19 18:30:14 +0800 2020,0,677,,"""ella好可爱啊"""
又浪费一次改名,Thu Mar 19 18:25:38 +0800 2020,0,676,,"""啊哈哈 我田原来喜欢熬夜啊"""
夏天的芒果冰麦,Thu Mar 19 14:29:32 +0800 2020,0,673,,"""ella老师真的好好"""
XXX瞎,Thu Mar 19 13:21:22 +0800 2020,1,671,,"""@汤曼枝 哈哈哈，"""
赤井秀一他老婆,Thu Mar 19 13:14:04 +0800 2020,0,670,,"""转发微博"""
唐韵淇,Thu Mar 19 12:22:27 +0800 2020,0,669,,"""哈哈哈哈哈中间将自己悲惨遭遇那段可爱@Miraccle @FunnyGarden-Joann"""
笑了个大口子,Thu Mar 19 11:35:55 +0800 2020,0,668,,"""哈哈哈哈太搞笑了"""
Catourist,Thu Mar 19 10:43:42 +0800 2020,0,667,,"""Ella太暖了，喜欢"""
云淡风清36332,Thu Mar 19 00:14:48 +0800 2020,0,666,,"""人无完人，金无赤足。只要不违法，只要是在为自己的梦想努力的人都值得尊敬"""
x-back98482,Wed Mar 18 20:49:01 +0800 2020,0,664,,"""那火箭少女算啥"""
德谟克拉西陶片,Wed Mar 18 11:22:01 +0800 2020,0,660,,"""我好喜欢ella呀可爱死了啦看采访像在看情景剧"""
浪小花和向小黄,Wed Mar 18 10:55:14 +0800 2020,0,659,,"""真的不该对艺人有偏见，光鲜亮丽都是拼出来的，以前多少对蔡徐坤有点偏见，我道歉，对不起。"""
南华楚,Wed Mar 18 09:35:12 +0800 2020,0,658,,"""这个记者问的什么问题这是"""
ID是欣欣鸭_,Wed Mar 18 09:02:11 +0800 2020,1,657,,"""@y原来是你呀c 越来越多的人认可他"""
海贼猎人W,Wed Mar 18 02:45:44 +0800 2020,0,656,,"""哈哈哈 姐姐！你现在不是当年的假小子了！不中性了！是美女"""
鱼仔_BEI,Wed Mar 18 01:22:02 +0800 2020,0,655,,"""姐姐真的很会聊"""
须穗venusW,Tue Mar 17 23:41:55 +0800 2020,1,652,,"""对蔡徐坤有点路转粉？哈哈"""
Soul·飛行記,Tue Mar 17 21:15:23 +0800 2020,0,651,,"""這樣聊天的感覺也太好了TT"""
安安么么哒安安528528,Tue Mar 17 20:48:19 +0800 2020,1,649,,"""希望不再有网络暴力，永远只有欢乐。"""
钟情于小葵0802,Tue Mar 17 20:28:08 +0800 2020,1,648,,"""蔡徐坤终于走出来了"""
阿七DDD,Tue Mar 17 20:14:44 +0800 2020,0,647,,""""""
玖午柒,Tue Mar 17 18:32:35 +0800 2020,1,646,,"""哈哈，还是我喜欢的Ella，快快和Lisa组个团吧，名字我都帮你们想好了就叫Elsa"""
墨轩KAT,Tue Mar 17 18:22:37 +0800 2020,0,645,,"""啊哈哈哈哈哈哈我来给Ella撑场子了！Ella我偶像是你！！！哈哈哈哈哈哈哈哈"""
奶坤味的胡辣汤,Tue Mar 17 17:51:41 +0800 2020,1,644,,"""哞哞哞，可爱😊"""
Ann-Yv,Tue Mar 17 15:59:13 +0800 2020,1,642,,"""想想S.H.E的那些年就苦，无数次被吓哭。明明第一张就火了，几年后才有的助理。吃路边摊、在机场凳子上吃盒饭都是非常正常的事。E因为工作需要，演示火灾事故跳楼逃生，受伤躺了几个月不能动，差点告别娱乐圈，后来腰也是落了病。也就是那时候super star准备期，mv几乎都没出现，只有sh在跑宣传"""
处处有大宝,Tue Mar 17 15:44:50 +0800 2020,0,641,,"""哈哈哈哈有两个姐妹就特别爱熬夜太可爱了"""
73之光朴师傅,Tue Mar 17 15:24:01 +0800 2020,1,640,,"""我一个接一个地爱上了所有导师"""
安__然__,Tue Mar 17 15:17:07 +0800 2020,0,639,,"""林忆莲那首歌的梗真的听过好多遍了hhhhh爆姐妹的料永远不会缺席"""
周_肥肥8457,Tue Mar 17 15:12:16 +0800 2020,1,638,,"""你们三都不是流量明星 你是实力派 是我心中的superstar 华语第一女子天团"""
25度的风_,Tue Mar 17 14:59:17 +0800 2020,0,637,,"""爱了！"""
茶仙葵,Tue Mar 17 14:53:31 +0800 2020,0,636,,"""哈哈哈//@里追星女孩:网络上的你重拳出击 现实中的你登三轮卖鸡//@互联网不知名肖洒女朋友:网络上的你重拳出击 现实中的你不堪一击"""
局外人-迷雾,Tue Mar 17 14:52:03 +0800 2020,0,635,,"""说了一句不喜欢他之类的话，就要被他的粉丝骂，凭什么，过分了我还会骂，只要不出格，我就忍，金曲奖蔡徐坤，一首外文歌"""
局外人-迷雾,Tue Mar 17 14:50:35 +0800 2020,1,634,,"""S.H.E是一个有颜值有实力的女团，而且单飞不解散，可是现在的女团，男团水平真的不如S.H.E，粉丝也不靠疯狂控评过日子，我很希望我能屏蔽蔡徐坤不论热搜，信息流都看不见他，他的粉丝最疯狂的是在环球网控评，环球网一直是精选评论，好不容易不是了，都是他粉丝的评论，我们的很少"""
Nevermind_spunkyguy,Tue Mar 17 14:36:25 +0800 2020,0,633,,"""Ella也太可爱了吧！！！！是时候又去搜搜SHE早年间访谈了。"""
奈奈莓莓冰,Tue Mar 17 14:31:01 +0800 2020,1,632,,"""以前嘲过🐔你太美  现在看完节目认真说一句被蔡徐坤⭕️粉了"""
幼儿园应届毕业生6号,Tue Mar 17 14:27:17 +0800 2020,0,631,,"""绝了绝了，尤其是那句“能量都是会反弹到自己身上的”，哈哈"""
3kuyo,Tue Mar 17 14:10:10 +0800 2020,0,630,,"""我太喜欢elle的采访了  我竟然原速度看完了还觉得很开心哈哈哈哈哈哈"""
赵书包,Tue Mar 17 13:54:19 +0800 2020,0,627,,"""好爱听ella讲话喔！"""
禅努力一年,Tue Mar 17 13:46:54 +0800 2020,0,626,,"""ella好暖心。"""
硕麻麻妈咪妈咪哄,Tue Mar 17 13:46:48 +0800 2020,0,625,,"""青春有你2瓜太多了 我整理了一份吃瓜全集🍉 私信我领取"""
烟味破罐子,Tue Mar 17 13:01:27 +0800 2020,0,619,,"""@冰块很好笑哦 Ella太可爱了！"""
辛德瑞拉旅行家71,Tue Mar 17 12:17:49 +0800 2020,0,611,,"""谢谢ella姐对坤坤的开导、希望坤坤快乐！"""
一只菠萝JIANG,Tue Mar 17 12:15:19 +0800 2020,0,610,,"""哈哈哈，好可爱，就感觉有梗又可爱。"""
想用水瓶捞星星,Tue Mar 17 12:15:04 +0800 2020,0,609,,"""ella姐好有梗，太可爱哈哈哈哈哈哈"""
YQandZZT,Tue Mar 17 12:14:05 +0800 2020,0,608,,"""蔡徐坤"""
小葵哈哈,Tue Mar 17 12:14:02 +0800 2020,0,607,,"""感谢ella对小蔡的照顾开导"""
畅雪桦的豆包儿,Tue Mar 17 12:12:54 +0800 2020,0,606,,"""Ella的采访真逗"""
蔡徐坤不到120斤不改名,Tue Mar 17 12:05:07 +0800 2020,2,603,,"""ella真的太阔爱了！"""
-Bunnyao,Tue Mar 17 12:04:39 +0800 2020,0,602,,"""啊啊啊啊呜呜呜呜谢谢姐 开导kunkun"""
关关喵-,Tue Mar 17 12:04:23 +0800 2020,0,601,,"""@涂烦烦不烦 ella好乖哈哈哈哈哈"""
一给莫一呀,Tue Mar 17 12:02:49 +0800 2020,0,600,,"""。说蔡徐坤努力上进，为什么带网络暴力的tag。呵tui"""
kunismylove802,Tue Mar 17 11:52:14 +0800 2020,0,598,,"""蔡徐坤真的很好，如果你不带偏见去看他。"""
余一然儿,Tue Mar 17 11:49:03 +0800 2020,1,595,,"""以前别人黑蔡徐坤的时候，我就觉得喷子说得有点过分，就等着有一天他能绝地反击，让黑他的人打脸。虽然我是一个路人。我也有自己非常喜欢的偶像，真的希望，不喜欢也别伤害！"""
猪精惹,Tue Mar 17 11:45:55 +0800 2020,1,592,,"""虽然曾经黑过他，不过也只限于打篮球玩梗罢了，没有什么实质黑点的明星，加油你比某🦐 不知道好了多少"""
叶非夜家的小透明,Tue Mar 17 11:40:00 +0800 2020,1,591,,"""我的三小只永远都是最好的，代表我们一个青春一个时代"""
草莓囧酱,Tue Mar 17 11:38:24 +0800 2020,0,590,,"""超棒的蔡徐坤"""
景沿,Tue Mar 17 11:38:01 +0800 2020,0,589,,"""我们加滑段子手采访做的真好，都快变脱口秀了"""
冰山怡,Tue Mar 17 11:34:39 +0800 2020,0,588,,"""我团顶尖段子手知心姐姐 一开腔就知道是老江湖了"""
几叽喳猴子,Tue Mar 17 11:32:29 +0800 2020,0,587,,"""ELLA老师人真的很好，唱歌也好听，性格也很有趣"""
树目减集LOIHI,Tue Mar 17 11:21:11 +0800 2020,0,585,,"""喜欢S.H.E，喜欢解接"""
一位忠实的ikun,Tue Mar 17 11:16:43 +0800 2020,0,584,,"""蔡徐坤真的不容易"""
vi小敏大魔王,Tue Mar 17 11:04:55 +0800 2020,0,583,,"""黑坤坤的都是根本没看过他表演"""
oh-QJ,Tue Mar 17 11:03:05 +0800 2020,0,582,,"""ella超级好。好爱她"""
辣椒圈不想上火,Tue Mar 17 11:02:45 +0800 2020,0,581,,"""ella姐好可爱啊哈哈哈"""
ujo奈奈子,Tue Mar 17 11:02:05 +0800 2020,0,580,,"""谢谢ella"""
小葵的旺仔奶呢,Tue Mar 17 10:58:21 +0800 2020,1,578,,"""对呀，嘴巴噼里啪啦的咒骂别人，要是别人这样辱骂你，你不得原地爆炸？？！"""
诗与茶生,Tue Mar 17 10:57:14 +0800 2020,0,577,,"""😂😂😂坤哥垫增高鞋垫😂😂？？？"""
白夜花载酒,Tue Mar 17 10:56:41 +0800 2020,0,576,,"""ella和小蔡都很好"""
iloveymyvm,Tue Mar 17 10:55:03 +0800 2020,1,575,,"""我家S.H.E就是最好的 无法超越的 出道时也吃过好多的苦 可是从没有看见她们抱怨过"""
做梦是个瘦子,Tue Mar 17 10:54:42 +0800 2020,0,574,,"""好可爱"""
August-kk好困,Tue Mar 17 10:51:33 +0800 2020,0,572,,"""Ella姐姐好可爱"""
blue_secret_garden,Tue Mar 17 10:49:23 +0800 2020,0,569,,"""太可爱了"""
yyyyxxxxzzzz,Tue Mar 17 10:47:41 +0800 2020,0,568,,"""哈哈哈哈好搞笑哦"""
山风水月未有尽时,Tue Mar 17 10:44:02 +0800 2020,1,566,,"""喜欢she十几年，青春的回忆啊 希望你们都好好的，做自己喜欢的事情，顺顺利利的。"""
eugenia憂金妮娅,Tue Mar 17 10:37:40 +0800 2020,1,562,,"""Ella姐真的是很好的前辈，蔡徐坤是很好的小孩"""
GH娜麽愛吃蔡,Tue Mar 17 10:37:17 +0800 2020,1,560,,"""哈哈哈Ella老师太可爱了，从13：00--13：30有爆料坤坤的秘密哦，ikun们来看啊"""
想吃d3sTiny_的小培,Tue Mar 17 10:31:55 +0800 2020,0,559,,"""@邱邱邱shu綿"""
Unyhcyl,Tue Mar 17 10:30:25 +0800 2020,0,557,,"""哈哈哈ella说蔡徐坤一直记得ella投了他一票"""
___l北遥槭槭,Tue Mar 17 10:21:51 +0800 2020,0,554,,"""哪个艺人走出来都不容易"""
良人如谦,Tue Mar 17 10:20:12 +0800 2020,0,553,,"""Ella老师好可爱啊！"""
叫我社会杰,Tue Mar 17 10:19:09 +0800 2020,0,552,,"""鸡你太美🐔"""
vanillamber,Tue Mar 17 10:16:38 +0800 2020,0,551,,"""哈哈哈你的重点应该是Ella啊 看了以后我很喜欢Ella"""
守护桶子的空调遥控器,Tue Mar 17 10:16:22 +0800 2020,0,550,,"""Ella姐姐太可爱了55"""
我怕来不及_nine,Tue Mar 17 10:12:20 +0800 2020,0,548,,"""解接是小太阳☀️"""
songyueru93951,Tue Mar 17 10:11:48 +0800 2020,0,547,,"""@甜甜的小鱼干吖"""
DSQ24,Tue Mar 17 10:04:49 +0800 2020,1,546,,"""S.H.E华语女子天团！！！！！不论专辑销量还是业务能力都是天花板没有之一！！！！"""
甄心爱桦0911,Tue Mar 17 10:03:43 +0800 2020,1,544,,"""人生导师 庆幸自己喜欢上了你们 让我的人生没那么糟糕"""
谁言浅浅,Tue Mar 17 09:56:48 +0800 2020,0,541,,"""采访变成脱口秀了哈哈哈姐姐好有梗"""
OBLIVIATE_charlotte,Tue Mar 17 09:51:06 +0800 2020,0,538,,""""""
亡命天涯阿呆呆,Tue Mar 17 09:48:02 +0800 2020,1,537,,"""曾经的S.H.E也是顶流偶像好伐，在那个神仙打架的年代。网暴吃苦都没有少经历过。今天三个人都越活越通透，快快乐乐接一点自己喜欢的工作。这样的状态挺好"""
曼曼ak47,Tue Mar 17 09:45:01 +0800 2020,0,536,,"""蔡徐坤很好"""
亚斯兰lynx,Tue Mar 17 09:41:49 +0800 2020,0,534,,"""Ella笑死我了"""
莉莉符_,Tue Mar 17 09:36:16 +0800 2020,0,531,,"""我桦 • 真人生导师   #做个有用的人# 陈嘉桦"""
兄弟火了,Tue Mar 17 09:27:22 +0800 2020,0,530,,"""Ella姐谢谢你"""
ikun05L,Tue Mar 17 09:24:58 +0800 2020,0,529,,"""Ella导师，键盘侠是没有心的，有心的话也不会叫键盘侠了，这些人只会在网络上，躲在屏幕后攻击别人但是放在现实中肯定不堪一击"""
怹呵哈嘿,Tue Mar 17 09:21:18 +0800 2020,0,528,,"""我要是没记错  she因为说“我们台湾这个国家”被大陆封杀了很久"""
小琳小先生的小l,Tue Mar 17 09:16:10 +0800 2020,0,527,,"""蔡徐坤很棒！祝前程似锦！"""
困困小迷姐,Tue Mar 17 09:15:47 +0800 2020,0,526,,"""可爱"""
钿茗儿,Tue Mar 17 09:06:09 +0800 2020,0,522,,"""真的喜欢ella，喜欢大蛇团，唯一喜欢的一个女团"""
大布大布布,Tue Mar 17 09:04:29 +0800 2020,0,520,,"""滑滑的采访永远不会让人失望"""
城北驿驻,Tue Mar 17 09:02:00 +0800 2020,0,519,,"""勇敢一点，没有跨不过去的坎，跨过去就好了"""
Sherry呐_,Tue Mar 17 08:56:50 +0800 2020,0,516,,"""Ella三观好正！"""
Lady-橘洁,Tue Mar 17 08:42:51 +0800 2020,0,511,,"""蔡徐坤@蔡徐坤"""
吧唧一口蔡葵,Tue Mar 17 08:21:52 +0800 2020,1,508,,"""都知道蔡徐坤平时穿增高鞋垫跳舞的时候脱下来了好可爱的一只猪咪"""
Forever坤and爱坤,Tue Mar 17 07:53:38 +0800 2020,1,503,,"""坤哥会越来越棒的@蔡徐坤"""
_没有网名-,Tue Mar 17 07:35:47 +0800 2020,0,501,,"""ella姐姐真的好好啊"""
祖安小淘气,Tue Mar 17 05:33:04 +0800 2020,0,496,,"""Ella太有梗了吧 粉了粉了"""
理老板_,Tue Mar 17 04:27:33 +0800 2020,0,495,,"""晕她真的好会聊，请你们多多采访这种女明星好吗！"""
二13一个,Tue Mar 17 04:03:51 +0800 2020,0,494,,"""这就是我的偶像无可复制，也不会在有。爱你😘"""
Song_告诉下一代要乐观,Tue Mar 17 03:46:47 +0800 2020,0,492,,"""采访变成脱口秀"""
永遠失聯模式,Tue Mar 17 03:12:42 +0800 2020,0,491,,"""太喜歡Ella了！"""
z猪仔z,Tue Mar 17 02:13:54 +0800 2020,0,488,,"""Ella真的好暖好棒一女的"""
小陈同学balala,Tue Mar 17 01:57:01 +0800 2020,0,485,,"""Ella太谦虚了，你是当之无愧的一线女星，走最顶级的流量"""
Suzie_sun,Tue Mar 17 01:39:55 +0800 2020,0,482,,"""摸爬滚打十几年的那种游刃有余，喜欢"""
犹在镜中jpd,Tue Mar 17 00:54:51 +0800 2020,1,478,,"""ella也太会讲了哈哈"""
你愛你所以我得愛我_,Tue Mar 17 00:44:53 +0800 2020,0,475,,"""最后熬夜哈哈哈哈哈哈哈哈又想到那次度假俩人聊通宵"""
你愛你所以我得愛我_,Tue Mar 17 00:41:50 +0800 2020,0,473,,"""我想听你细说两三个小时那时候吃过的苦🙊"""
是溟鲲也是浅伊,Tue Mar 17 00:30:14 +0800 2020,0,469,,"""好可爱啊ella"""
JessieFu0914,Tue Mar 17 00:15:07 +0800 2020,0,465,,""""""
阿列克斯Am,Tue Mar 17 00:02:03 +0800 2020,0,462,,"""ella老师可爱！"""
馥郁_M酵母16号,Mon Mar 16 23:57:58 +0800 2020,0,461,,"""@般若Yorcy 13:49三个人私下八卦苏慧伦！！！"""
