Usename,Time,Like_count,Floor_number,Sourse,Comments
做你怀中的小猫,Wed Mar 18 19:58:14 +0800 2020,0,1248,,"""把自己变的更加强大，坚守那份初心继续前行。"""
芋头牛奶冰葵葵-,Wed Mar 18 19:34:40 +0800 2020,0,1231,,"""坤哥"""
芒果冰味的你啊,Wed Mar 18 19:27:29 +0800 2020,0,1222,,""""""
小困给我欺负一下嘛·,Wed Mar 18 19:18:52 +0800 2020,0,1211,,"""新采访我来了！！"""
是宝宝啊k,Wed Mar 18 19:17:58 +0800 2020,0,1210,,"""酷"""
温迪时代,Wed Mar 18 19:14:33 +0800 2020,0,1208,,""""""
Eleveness0802_,Wed Mar 18 19:12:35 +0800 2020,0,1203,,"""“只要你热爱”"""
阿蕊啊蕊s,Wed Mar 18 18:45:56 +0800 2020,0,1164,,"""蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤蔡徐坤"""
川崎街82号,Wed Mar 18 18:26:55 +0800 2020,0,1137,,"""蔡徐坤"""
柳千仁-zhy,Wed Mar 18 18:21:18 +0800 2020,0,1130,,"""蔡徐坤~~"""
cherry啦啦啦啦啦啦啦啦,Wed Mar 18 18:18:32 +0800 2020,0,1127,,"""蔡徐坤呀"""
蔡老板请多关照,Wed Mar 18 18:10:52 +0800 2020,0,1119,,"""我来当你的铠甲！我来保护好你！我的坤坤让我们一起努力！让我们一起加油！@蔡徐坤"""
每天都困的葵,Wed Mar 18 18:04:25 +0800 2020,0,1108,,"""作品是蔡徐坤最好的盔甲！"""
杜大帅被网络暴力了,Wed Mar 18 17:49:33 +0800 2020,0,1090,,"""真好"""
杜大帅被网络暴力了,Wed Mar 18 17:49:30 +0800 2020,0,1089,,"""棒"""
下雨75489,Wed Mar 18 17:44:42 +0800 2020,0,1083,,""""""
蔡蔡要吃卷心菜,Wed Mar 18 17:14:47 +0800 2020,0,1050,,"""作品就是他最好的铠甲"""
蔡蔡要吃卷心菜,Wed Mar 18 17:14:18 +0800 2020,0,1047,,"""用时间来证明一切"""
蔡蔡要吃卷心菜,Wed Mar 18 17:14:07 +0800 2020,0,1046,,"""永远寻求突破，永远不懈努力，最终成就闪耀的自己 蔡徐坤一直用作品说话！"""
魂与kun,Wed Mar 18 17:10:03 +0800 2020,0,1041,,"""作品是他最好的铠甲"""
听歌的cat,Wed Mar 18 17:08:54 +0800 2020,0,1037,,"""你的作品就是舞台"""
宝贝男孩_KUN,Wed Mar 18 16:49:30 +0800 2020,0,1000,,"""来了"""
蔡徐坤的宝贝xixi,Wed Mar 18 16:43:02 +0800 2020,0,987,,"""作品是他最好的铠甲"""
Miss冉小冉顾虑好多,Wed Mar 18 16:24:51 +0800 2020,0,967,,"""真的很棒蔡徐坤"""
麻豆and小lion,Wed Mar 18 15:53:31 +0800 2020,0,944,,"""他越来越稳重从容了"""
女神纽约迷情冷,Wed Mar 18 15:51:11 +0800 2020,0,942,,"""我喜欢你，是因为你认真，有主见，温柔体贴，阳光爱笑，而不只是因为你的脸，你的body@蔡徐坤"""
竹影箫音_liuhaimin,Wed Mar 18 15:35:34 +0800 2020,0,924,,""""""
羊歪歪了,Wed Mar 18 15:28:56 +0800 2020,0,916,,"""全速跑来！"""
你我那个他1987,Wed Mar 18 15:26:50 +0800 2020,0,914,,"""坚持热爱，热血而上"""
_AugustK幼恩,Wed Mar 18 15:24:17 +0800 2020,0,908,,"""蔡徐坤"""
奶油SUDA,Wed Mar 18 15:21:12 +0800 2020,0,899,,"""温柔以待"""
葵葵宝贝十里樱,Wed Mar 18 15:07:40 +0800 2020,0,883,,"""作品是他最好的盔甲"""
葵葵宝贝十里樱,Wed Mar 18 15:02:26 +0800 2020,0,870,,"""用时间来证明一切"""
穿Prada吃蛋炒饭的姜葵奎,Wed Mar 18 14:56:32 +0800 2020,0,865,,"""蔡徐坤"""
狮子座的葵花802,Wed Mar 18 14:54:04 +0800 2020,0,861,,"""加油"""
喜欢每一个你K,Wed Mar 18 14:45:19 +0800 2020,0,848,,"""帅气"""
一只爱哭的喵CC,Wed Mar 18 14:27:26 +0800 2020,0,815,,"""前进的脚步没有停下@蔡徐坤"""
我滴坤_Gug,Wed Mar 18 14:24:45 +0800 2020,0,809,,"""作品就是他最好的盔甲"""
roppinll_,Wed Mar 18 14:24:31 +0800 2020,0,808,,"""慢慢来吧 时间会证明一切"""
802无人岛之歌,Wed Mar 18 14:20:33 +0800 2020,0,795,,"""蔡徐坤时间会证明"""
古文观止KK,Wed Mar 18 14:17:03 +0800 2020,0,778,,"""坚守自己的热爱！"""
chokabgsjznbzhamansbsbjs,Wed Mar 18 14:12:21 +0800 2020,0,767,,"""作品是他最好的盔甲！时间会证明一切"""
嘿嘿爱你哦520,Wed Mar 18 13:54:45 +0800 2020,0,722,,"""越来越好"""
dndhdbj,Wed Mar 18 13:54:25 +0800 2020,0,720,,"""蔡徐坤"""
August_微醺,Wed Mar 18 13:53:59 +0800 2020,0,718,,"""舞台就是作品"""
活泼可爱的妹妹,Wed Mar 18 13:51:00 +0800 2020,0,707,,"""热爱无所畏惧@蔡徐坤"""
钮钴禄浪里白票AK,Wed Mar 18 13:50:29 +0800 2020,0,706,,"""真的很棒入股不亏"""
是小小朋友呐,Wed Mar 18 13:47:39 +0800 2020,0,697,,"""感谢分享"""
海棠是个爱困女孩,Wed Mar 18 13:42:17 +0800 2020,0,685,,""""""
葵妈溺爱小菜菜,Wed Mar 18 13:39:13 +0800 2020,0,677,,"""作品是会永远保留下来的"""
偶像肥宅企鹅妾,Wed Mar 18 13:35:58 +0800 2020,0,662,,"""？你也开始了"""
懒尤溪,Wed Mar 18 13:31:15 +0800 2020,0,651,,"""upupup"""
貓也看不見,Wed Mar 18 13:29:49 +0800 2020,0,646,,"""蔡pd很棒"""
葵葵gui,Wed Mar 25 09:46:24 +0800 2020,0,1463,,"""♥"""
八月双皮奶,Tue Mar 24 21:00:00 +0800 2020,0,1462,,"""作品即是他最好的盔甲"""
Shoringz,Fri Mar 20 16:39:53 +0800 2020,0,1461,,"""好棒啊"""
likun13,Thu Mar 19 19:43:36 +0800 2020,0,1460,,"""加油"""
张小缺v,Thu Mar 19 19:42:25 +0800 2020,0,1459,,"""作品是他最好的盔甲"""
HyKGe,Thu Mar 19 17:44:44 +0800 2020,0,1458,,"""时间会证明一切"""
暖暖的ky,Thu Mar 19 16:15:09 +0800 2020,0,1457,,"""@蔡徐坤 👍"""
小葵花Yin,Thu Mar 19 14:46:59 +0800 2020,0,1456,,"""蔡徐坤"""
芷i坤,Thu Mar 19 13:38:27 +0800 2020,0,1454,,"""！"""
小基炖蘑菇啦,Thu Mar 19 13:31:13 +0800 2020,0,1453,,"""我的天好可怕"""
Review27790,Thu Mar 19 12:28:16 +0800 2020,0,1452,,"""蔡徐坤蔡徐坤"""
大奎制霸,Thu Mar 19 12:22:07 +0800 2020,0,1451,,"""花花世界静守已心蔡徐坤#蔡徐坤# #蔡徐坤用打火机当蜡烛#"""
十六喜欢酷,Thu Mar 19 11:56:46 +0800 2020,0,1450,,""""""
小坤的仙子,Thu Mar 19 11:02:36 +0800 2020,0,1449,,"""作品就是他最好的盔甲"""
ekeym,Thu Mar 19 10:45:56 +0800 2020,0,1448,,"""蔡徐坤蔡徐坤蔡徐坤"""
叫燃燃的ikun,Thu Mar 19 10:45:13 +0800 2020,0,1447,,"""蔡徐坤"""
Desjjd,Thu Mar 19 10:45:06 +0800 2020,0,1446,,"""蔡徐坤"""
第2杯奶昊半价-na,Thu Mar 19 10:45:00 +0800 2020,0,1445,,"""蔡徐坤"""
爱死C倩了,Thu Mar 19 10:41:36 +0800 2020,0,1442,,"""蔡徐坤"""
张果果20001014,Thu Mar 19 10:41:24 +0800 2020,0,1441,,"""蔡徐坤"""
一口酸奶呀,Thu Mar 19 10:16:10 +0800 2020,0,1438,,"""kun"""
壹壹肆肆,Thu Mar 19 10:06:07 +0800 2020,0,1434,,"""蔡徐坤"""
白茶甜葵,Thu Mar 19 10:05:14 +0800 2020,0,1433,,"""蔡徐坤"""
一山烬,Thu Mar 19 10:02:01 +0800 2020,0,1432,,"""蔡徐坤"""
Augshmily,Thu Mar 19 10:01:12 +0800 2020,0,1431,,"""蔡徐坤"""
蔡小葵AK0802,Thu Mar 19 10:00:47 +0800 2020,0,1430,,"""蔡徐坤"""
-OOooox,Thu Mar 19 10:00:30 +0800 2020,0,1429,,"""蔡徐坤"""
海遥的宝贝是小葵,Thu Mar 19 09:59:28 +0800 2020,0,1428,,"""cxk  巨c"""
ikun加杨家将,Thu Mar 19 09:41:16 +0800 2020,0,1427,,"""希望能回访"""
坤家bigger,Thu Mar 19 09:19:38 +0800 2020,0,1425,,"""蔡徐坤"""
k静守己心d,Thu Mar 19 09:19:25 +0800 2020,0,1424,,"""来了"""
kun的女孩不,Thu Mar 19 09:18:24 +0800 2020,0,1422,,"""蔡徐坤"""
陶佳悦蔡徐坤,Thu Mar 19 09:16:18 +0800 2020,0,1420,,"""蔡徐坤"""
kun的小猫咪199903,Thu Mar 19 09:15:30 +0800 2020,0,1419,,"""来了"""
随便一个名字d,Thu Mar 19 09:11:40 +0800 2020,0,1418,,"""来了"""
焕焕是美女,Thu Mar 19 08:55:45 +0800 2020,0,1417,,"""“不用着急的去回应所有声音，你的作品就是你的舞台”——蔡徐坤"""
偷星女孩34620,Thu Mar 19 08:25:56 +0800 2020,0,1414,,"""蔡徐坤"""
古古怪怪小星星,Thu Mar 19 08:21:01 +0800 2020,0,1413,,"""一起守护他吧！"""
宝宝三岁不能更多了,Thu Mar 19 08:04:08 +0800 2020,0,1412,,"""只要一个人的内心非常强大，那么等他走到人生之途的某一段时，当他回头看去，他会猛然意识到，原来那些好的、不好的经历都在成就一个更优秀的自己。亲爱的@蔡徐坤 蔡徐坤 #蔡徐坤 青你2制作人代表#"""
蔡小葵ikun0612,Thu Mar 19 07:52:58 +0800 2020,0,1410,,"""蔡徐坤"""
过期奶昔也超甜,Thu Mar 19 07:50:00 +0800 2020,0,1409,,"""蔡徐坤"""
渡我被身子cwq,Thu Mar 19 07:49:24 +0800 2020,0,1408,,"""真的很不容易，加油吧"""
榆栀yang,Thu Mar 19 07:03:21 +0800 2020,0,1407,,"""蔡徐坤"""
爱KunandJay,Thu Mar 19 07:02:06 +0800 2020,0,1406,,"""感谢分享"""
一只会飞的鱼儿y,Thu Mar 19 00:54:55 +0800 2020,0,1403,,"""不忘初心！"""
KUN_慧宝贝儿,Thu Mar 19 00:24:46 +0800 2020,0,1401,,"""用舞台作品来说话，比用语言更有魅力，蔡徐坤"""
蔡先生溢起走花路吧,Thu Mar 19 00:06:38 +0800 2020,0,1399,,"""蔡徐坤"""
LoveKUN的草央R,Thu Mar 19 00:04:48 +0800 2020,0,1398,,"""作品就是他最好的盔甲"""
龙蜒若雪,Wed Mar 18 23:50:44 +0800 2020,0,1397,,"""你的作品是舞台！"""
Xi坤-吧唧吧唧,Wed Mar 18 23:47:31 +0800 2020,0,1396,,"""很庆幸在那个时候就遇见了他"""
落星飞羽_RICXK,Wed Mar 18 23:43:34 +0800 2020,0,1393,,"""因为热爱"""
康41114,Wed Mar 18 23:42:48 +0800 2020,0,1392,,"""你会得到糖"""
抓草木叶·,Wed Mar 18 23:39:30 +0800 2020,0,1390,,"""蔡徐坤"""
kun_葵酥曲奇饼,Wed Mar 18 23:36:59 +0800 2020,0,1389,,"""蔡徐坤"""
九宫格火锅k,Wed Mar 18 23:36:10 +0800 2020,0,1388,,"""蔡徐坤"""
七月份泡菜,Wed Mar 18 23:35:24 +0800 2020,0,1387,,"""蔡徐坤"""
Siamese-fighting,Wed Mar 18 23:34:39 +0800 2020,0,1386,,"""就是nice"""
葵里奎气的坤坤,Wed Mar 18 23:33:30 +0800 2020,0,1385,,"""坚持自己所爱"""
垿浀落後,Wed Mar 18 23:28:55 +0800 2020,0,1384,,""""""
夢想是每天能睡懶覺,Wed Mar 18 23:26:17 +0800 2020,0,1383,,"""我怎么才看到"""
失眠不存在的,Wed Mar 18 23:21:22 +0800 2020,0,1382,,"""会有他的天地我相信"""
蔡好好吖,Wed Mar 18 23:11:54 +0800 2020,0,1381,,"""你的作品就是你的舞台#青2青春制作人代表蔡徐坤#"""
熱心網友丶kun,Wed Mar 18 23:06:51 +0800 2020,0,1380,,"""坤"""
芹菜炒牛肉和芒果冰沙,Wed Mar 18 23:06:08 +0800 2020,0,1379,,"""静守己心"""
坤坤的超级AK,Wed Mar 18 23:05:24 +0800 2020,0,1377,,"""爱他就要给他最好的"""
坤坤的超级AK,Wed Mar 18 23:05:12 +0800 2020,0,1376,,"""蔡徐坤"""
九月_top,Wed Mar 18 23:05:11 +0800 2020,0,1375,,""""""
kun的姐姐粉,Wed Mar 18 22:59:33 +0800 2020,0,1373,,"""#蔡徐坤 青你2制作人代表# cxk#青2青春制作人代表蔡徐坤# 因为热爱"""
Arab-Lee,Wed Mar 18 22:56:34 +0800 2020,0,1370,,"""作品就是他最好的盔甲蔡徐坤"""
黛曦還卿,Wed Mar 18 22:54:25 +0800 2020,0,1369,,"""用作品证明一切"""
为坤坤摘月,Wed Mar 18 22:54:21 +0800 2020,0,1368,,"""作品就是最好的盔甲，加油！"""
冰淇凌色小香草,Wed Mar 18 22:49:39 +0800 2020,0,1367,,"""舞台就是作品"""
木白的菜小菜,Wed Mar 18 22:46:55 +0800 2020,0,1366,,"""加油，蔡徐坤❤️#青2青春制作人代表蔡徐坤# #蔡徐坤VogueMe封面#"""
一只小企鹅的妈妈,Wed Mar 18 22:44:28 +0800 2020,0,1365,,"""很棒"""
promise_KK,Wed Mar 18 22:38:34 +0800 2020,0,1362,,"""哇加油"""
promise_KK,Wed Mar 18 22:38:32 +0800 2020,0,1361,,"""哇"""
芋圆4号小困奶,Wed Mar 18 22:38:19 +0800 2020,0,1360,,"""作品就是他最好的盔甲"""
六爷情报局,Wed Mar 18 22:37:39 +0800 2020,0,1359,,"""真的不忘初心"""
守护小狮子的除草师,Wed Mar 18 22:37:18 +0800 2020,0,1358,,""""""
温暖的太阳花,Wed Mar 18 22:35:39 +0800 2020,0,1356,,"""K"""
August的花衬衫,Wed Mar 18 22:35:13 +0800 2020,0,1355,,"""好爱蔡徐坤哦"""
阮软Dream,Wed Mar 18 22:34:37 +0800 2020,0,1354,,"""蔡徐坤"""
菜菜的葵葵802,Wed Mar 18 22:33:38 +0800 2020,0,1353,,"""来了"""
有脾气缪斯姐,Wed Mar 18 22:33:03 +0800 2020,0,1352,,"""作品就是舞台"""
Y晨H曦Y,Wed Mar 18 22:32:50 +0800 2020,0,1351,,"""作品就是他最好的盔甲"""
辰辰小叮当,Wed Mar 18 22:32:08 +0800 2020,0,1350,,"""来了"""
摸鲨鱼的jiao0802,Wed Mar 18 22:29:33 +0800 2020,0,1349,,"""来了"""
无敌喜欢小蔡,Wed Mar 18 22:26:43 +0800 2020,0,1348,,"""坚持热爱，无惧流言。蔡徐坤，你是最棒的。冲鸭"""
奶团香糯小甜葵,Wed Mar 18 22:26:36 +0800 2020,0,1347,,"""时间证明一切"""
水也栘枍,Wed Mar 18 22:25:20 +0800 2020,0,1346,,"""期待"""
双双Kkk,Wed Mar 18 22:25:20 +0800 2020,0,1345,,"""💛"""
葵圈小十七,Wed Mar 18 22:24:49 +0800 2020,0,1343,,"""作品就是他最好的盔甲cxk@蔡徐坤"""
雁字归时月满楼K,Wed Mar 18 22:15:48 +0800 2020,0,1341,,"""相信他"""
小狐狸每天爱蔡蔡,Wed Mar 18 22:14:46 +0800 2020,0,1340,,"""转发微博"""
KUN的浮浮,Wed Mar 18 22:14:26 +0800 2020,0,1339,,"""期待"""
Tracy涵小虾,Wed Mar 18 22:06:45 +0800 2020,0,1336,,"""说的好！作品即是盔甲"""
坤儿女友,Wed Mar 18 21:50:51 +0800 2020,1,1334,,"""我的男孩终于回来了"""
软绵绵O泪酱,Wed Mar 18 21:49:36 +0800 2020,0,1333,,"""你的作品是舞台"""
葵葵好困阿,Wed Mar 18 21:46:07 +0800 2020,0,1332,,""""""
葵宝吃饭了吗3,Wed Mar 18 21:45:10 +0800 2020,0,1330,,"""转发微博"""
盼薰薇-December,Wed Mar 18 21:42:08 +0800 2020,0,1327,,"""来啦来啦"""
ikun20051224,Wed Mar 18 21:38:46 +0800 2020,0,1326,,"""用时间来证明一切，用作品来回答！"""
123成人礼kun,Wed Mar 18 21:38:19 +0800 2020,0,1325,,"""爱他的舞台，每次都看不够，所以作品真的是他最能打的！@蔡徐坤"""
A_蔡徐坤,Wed Mar 18 21:38:15 +0800 2020,0,1324,,"""未来可期@蔡徐坤 蔡徐坤"""
iii巨c,Wed Mar 18 21:36:47 +0800 2020,0,1323,,"""嗯嗯对"""
bluecxi,Wed Mar 18 21:29:34 +0800 2020,0,1320,,"""来了"""
钟意Mr蔡,Wed Mar 18 21:29:32 +0800 2020,0,1319,,"""作品就是他最好的盔甲"""
玫瑰野里,Wed Mar 18 21:28:46 +0800 2020,0,1318,,"""蔡徐坤"""
就是偏爱蔡徐坤,Wed Mar 18 21:23:16 +0800 2020,0,1315,,"""看到他闪光的盔甲"""
葵葵太可爱了,Wed Mar 18 21:23:15 +0800 2020,0,1314,,"""时间会证明一切"""
听说是这样123456,Wed Mar 18 21:17:35 +0800 2020,0,1313,,"""蔡徐坤"""
还是牛奶呐,Wed Mar 18 21:17:05 +0800 2020,0,1311,,"""作品就是他最好的盔甲💛"""
心随坤萌动,Wed Mar 18 21:16:25 +0800 2020,0,1310,,"""蔡徐坤同学的成长很热血"""
风云来不来,Wed Mar 18 21:15:55 +0800 2020,0,1309,,"""嗯"""
s恋heart,Wed Mar 18 21:14:33 +0800 2020,0,1307,,"""作品就是最好的盔甲"""
星星_都不在,Wed Mar 18 21:12:51 +0800 2020,0,1305,,""""""
淡粉玛格丽特L,Wed Mar 18 21:12:00 +0800 2020,0,1304,,""""""
菜地里的奥利奥,Wed Mar 18 21:11:31 +0800 2020,0,1303,,"""哇 新鲜坤哥"""
听说是静静地,Wed Mar 18 21:11:18 +0800 2020,0,1302,,"""蔡徐坤"""
坤坤崽崽521,Wed Mar 18 21:10:24 +0800 2020,0,1301,,"""因为热爱所以无所畏惧，作品就是最好的证明"""
小糖水阿叮,Wed Mar 18 21:06:17 +0800 2020,0,1298,,"""帅哭了"""
亲亲园中葵_KUN,Wed Mar 18 21:05:06 +0800 2020,0,1296,,"""蔡徐坤"""
小张怎么还没男朋友,Wed Mar 18 21:03:12 +0800 2020,0,1293,,"""作品就是最好的盔甲。"""
人间的八月,Wed Mar 18 20:58:27 +0800 2020,0,1291,,"""蔡徐坤"""
蔡汤包,Wed Mar 18 20:57:40 +0800 2020,0,1290,,"""蔡徐坤"""
梧桐树下一个蔡徐坤,Wed Mar 18 20:57:05 +0800 2020,0,1289,,"""蔡徐坤"""
香菜的贝贝,Wed Mar 18 20:54:24 +0800 2020,0,1288,,"""作品就是最好的回应"""
蔡坤超A,Wed Mar 18 20:40:26 +0800 2020,0,1285,,"""迟早有一天 我会穿越人海到你面前 亲口说出埋藏多年的爱意"""
奶葵的可乐泡812,Wed Mar 18 20:40:23 +0800 2020,0,1284,,"""蔡徐坤"""
家居猫qq,Wed Mar 18 20:39:28 +0800 2020,0,1283,,"""赞了又赞蔡徐坤"""
AZLLD,Wed Mar 18 20:38:02 +0800 2020,0,1282,,"""未来可期"""
爱坤更爱葵,Wed Mar 18 20:36:32 +0800 2020,0,1281,,"""蔡徐坤"""
不爱吃瓜的佛系追星boy,Wed Mar 18 20:33:06 +0800 2020,0,1279,,""""""
葵葵的痣0802,Wed Mar 18 20:30:30 +0800 2020,0,1276,,"""来了"""
蔡徐坤的蔷薇花园,Wed Mar 18 20:28:52 +0800 2020,1,1274,,"""好喜欢"""
LOVECT2004922,Wed Mar 18 20:28:22 +0800 2020,0,1273,,"""蔡徐坤"""
唯爱我坤2767,Wed Mar 18 20:26:43 +0800 2020,0,1272,,"""作品就是他最好的盔甲"""
SUGAR-葵,Wed Mar 18 20:26:40 +0800 2020,0,1271,,"""他真的有太多瞬间，让人觉得有着超乎年龄的成熟"""
sugarme520,Wed Mar 18 20:25:46 +0800 2020,0,1270,,""""""
青春有蔡,Wed Mar 18 20:20:17 +0800 2020,0,1268,,"""坤坤"""
梦想进行曲与牛同行,Wed Mar 18 20:14:08 +0800 2020,0,1266,,"""蔡徐坤很棒"""
骑行葱长,Wed Mar 18 20:14:05 +0800 2020,0,1265,,"""很棒"""
妮妮摔了一跤变泥泥酱,Wed Mar 18 20:13:25 +0800 2020,0,1263,,"""蔡徐坤"""
走过139的累,Wed Mar 18 20:12:22 +0800 2020,0,1262,,"""这就是做自己喜欢的事，让别人去说吧😄"""
迟月bc,Wed Mar 18 20:10:45 +0800 2020,0,1260,,"""蔡徐坤"""
zpzq2019,Wed Mar 18 20:07:39 +0800 2020,0,1258,,""""""
爱葵护葵的妈咪,Wed Mar 18 20:05:51 +0800 2020,0,1257,,""""""
网名难听别念,Wed Mar 18 20:05:14 +0800 2020,0,1256,,"""蔡徐坤"""
Regina---L_ikun,Wed Mar 18 20:04:08 +0800 2020,0,1255,,"""因为热爱，所以无惧"""
only蔡先生,Wed Mar 18 20:01:57 +0800 2020,0,1254,,"""蔡徐坤"""
超喜欢坤坤呢,Wed Mar 18 20:01:41 +0800 2020,0,1253,,"""坤"""
____Red777,Wed Mar 18 19:59:45 +0800 2020,0,1252,,"""通透的小蔡"""
坤坤的妈妈粉之一,Wed Mar 18 19:59:14 +0800 2020,0,1251,,"""#青2青春制作人代表蔡徐坤# #Prada代言人蔡徐坤# //@·802LY·U星葵倾·:坚守热爱，用作品回应争议。用心做好每一个舞台，认真对待每一首音乐。时间会证明一切，用作品来说话。蔡徐坤很棒！！！"""
坤坤的妈妈粉之一,Wed Mar 18 19:58:57 +0800 2020,0,1250,,"""#青2青春制作人代表蔡徐坤# #Prada代言人蔡徐坤# //@August_紫菜包饭:你的作品就是你最好的盔甲，一切其他的东西都将转瞬消逝，只有你的盔甲会陪着你战斗到最后一刻。试着去聆听他的作品，试着去体会他的经历，你一定会对他有新的看法。蔡徐坤，值得喜爱！"""
82葵花籽1998,Wed Mar 18 19:58:39 +0800 2020,0,1249,,"""(⊙o⊙)哇来了"""
Sat1sfy丶me,Wed Mar 18 19:53:46 +0800 2020,0,1247,,"""蔡徐坤"""
Sat1sfy丶me,Wed Mar 18 19:53:43 +0800 2020,0,1246,,"""很棒"""
IKUN浅陌初心黛,Wed Mar 18 19:49:34 +0800 2020,0,1245,,"""永远寻求突破，永远不懈努力，最终成就闪耀的自己 蔡徐坤一直用作品说话！@蔡徐坤"""
鑫淼小公主ikun,Wed Mar 18 19:42:37 +0800 2020,0,1243,,"""蔡徐坤"""
小白鼠养喵,Wed Mar 18 19:40:40 +0800 2020,0,1241,,"""转发微博"""
妈妈好想菜菜,Wed Mar 18 19:37:53 +0800 2020,0,1239,,""""""
无厘头阿陌,Wed Mar 18 19:37:14 +0800 2020,0,1237,,"""蔡徐坤"""
沫89014,Wed Mar 18 19:36:56 +0800 2020,0,1236,,"""蔡徐坤"""
葵葵_温柔,Wed Mar 18 19:35:26 +0800 2020,0,1232,,"""蔡徐坤"""
小可奈爱7香菜,Wed Mar 18 19:33:11 +0800 2020,0,1230,,"""蔡徐坤"""
想捏你的小胖脸,Wed Mar 18 19:30:35 +0800 2020,0,1228,,""""""
802号玫瑰花圃,Wed Mar 18 19:29:58 +0800 2020,0,1227,,"""来啦！"""
梦洁爱坤坤,Wed Mar 18 19:28:24 +0800 2020,0,1226,,"""哥哥"""
梦洁爱坤坤,Wed Mar 18 19:28:20 +0800 2020,0,1225,,"""蔡徐坤"""
梦洁爱坤坤,Wed Mar 18 19:28:15 +0800 2020,0,1224,,"""cxk"""
只要葵葵,Wed Mar 18 19:27:36 +0800 2020,0,1223,,"""时间会证明一切"""
只要葵葵,Wed Mar 18 19:27:24 +0800 2020,0,1221,,"""蔡徐坤"""
CXK小芒果啊,Wed Mar 18 19:27:20 +0800 2020,0,1220,,"""蔡徐坤"""
蔡蔡蔡蔡蔡47382,Wed Mar 18 19:26:20 +0800 2020,0,1219,,"""蔡徐坤"""
腾空的小宇宙,Wed Mar 18 19:25:19 +0800 2020,0,1218,,"""蔡徐坤"""
爱心策LOVE,Wed Mar 18 19:24:09 +0800 2020,0,1217,,""""""
木易三水一米田,Wed Mar 18 19:23:33 +0800 2020,1,1216,,"""用时间来证明一切"""
田爱菜的猫十三,Wed Mar 18 19:21:11 +0800 2020,0,1215,,"""蔡徐坤cxk 巨C"""
心动起源蔡徐坤,Wed Mar 18 19:19:27 +0800 2020,0,1213,,"""蔡徐坤"""
倩坤大挪移AK,Wed Mar 18 19:18:58 +0800 2020,0,1212,,"""蔡徐坤"""
相余一昕,Wed Mar 18 19:17:57 +0800 2020,0,1209,,""""""
用户ID123,Wed Mar 18 19:14:09 +0800 2020,0,1206,,"""转发微博"""
把小葵塞进兜里,Wed Mar 18 19:12:39 +0800 2020,0,1204,,"""我爱坤哥"""
nice浅浅71538,Wed Mar 18 19:12:09 +0800 2020,0,1202,,"""转发微博"""
ytbg3721,Wed Mar 18 19:12:05 +0800 2020,0,1201,,"""蔡徐坤"""
萌萌03065,Wed Mar 18 19:11:55 +0800 2020,0,1200,,"""蔡徐坤说过，你的作品是你的舞台，蔡徐坤一直都在做这一件事"""
你的葵宝大人K,Wed Mar 18 19:11:50 +0800 2020,0,1199,,"""蔡徐坤"""
吃瓜网友0802,Wed Mar 18 19:10:24 +0800 2020,0,1198,,"""kun"""
不困爱吃蛋炒饭,Wed Mar 18 19:07:56 +0800 2020,0,1196,,""""""
葵气0802,Wed Mar 18 19:06:26 +0800 2020,0,1195,,"""蔡徐坤"""
蔡徐坤的听说很多,Wed Mar 18 19:06:25 +0800 2020,0,1194,,"""认真对待每一件事@蔡徐坤"""
蔚以沫,Wed Mar 18 19:06:10 +0800 2020,0,1193,,"""蔡徐坤"""
最爱我的萌宝贝1,Wed Mar 18 19:05:41 +0800 2020,0,1192,,"""#蔡徐坤 青你2制作人代表# cxk#青2青春制作人代表蔡徐坤# 因为热爱，所以无畏"""
Lucky西子葵葵,Wed Mar 18 19:05:00 +0800 2020,0,1190,,"""很棒"""
吧唧一口奶葵吶,Wed Mar 18 19:02:33 +0800 2020,0,1188,,"""蔡徐坤"""
大白熊kk,Wed Mar 18 19:02:05 +0800 2020,0,1187,,"""蔡徐坤"""
会吐泡泡的瑜崽,Wed Mar 18 19:00:32 +0800 2020,0,1185,,"""蔡徐坤"""
树妈的葵奎一起向前走,Wed Mar 18 18:59:23 +0800 2020,0,1184,,"""好棒"""
KUNyiKUNyi,Wed Mar 18 18:59:18 +0800 2020,0,1183,,"""蔡徐坤"""
树妈的葵奎一起向前走,Wed Mar 18 18:59:06 +0800 2020,0,1182,,"""用作品证明一切"""
MewmewmeW__,Wed Mar 18 18:59:01 +0800 2020,0,1181,,"""@蔡徐坤 作品即是他最好的盔甲#vogueme用爱发电#"""
树妈的葵奎一起向前走,Wed Mar 18 18:58:57 +0800 2020,0,1180,,"""坚持所爱！"""
树妈的葵奎一起向前走,Wed Mar 18 18:58:40 +0800 2020,0,1179,,"""唯有热爱"""
LYOU12696,Wed Mar 18 18:56:51 +0800 2020,0,1178,,"""对自己狠的人不成功都难"""
茈系,Wed Mar 18 18:55:35 +0800 2020,0,1177,,"""蔡徐坤"""
奶味小葵鸭,Wed Mar 18 18:55:02 +0800 2020,0,1176,,"""蔡徐坤"""
K很困,Wed Mar 18 18:54:49 +0800 2020,0,1175,,"""蔡徐坤"""
