Usename,Time,Like_count,Floor_number,Sourse,Comments
-Kunnnnnli,Fri May 08 09:50:46 +0800 2020,0,1027965,,""""""
小奎葵K,Fri May 08 09:43:25 +0800 2020,0,1027964,,"""夏天真的好热啊"""
琦琦呀k,Fri May 08 09:29:59 +0800 2020,0,1027963,,"""KUN&IKUN"""
只摘星辰,Fri May 08 09:28:38 +0800 2020,0,1027962,,"""徐徐清风"""
一口酸奶呀,Fri May 08 09:11:22 +0800 2020,0,1027961,,"""坤"""
IKUN钟意小葵,Fri May 08 09:10:59 +0800 2020,0,1027960,,"""太帅了"""
喵吃鱼-y,Fri May 08 08:58:31 +0800 2020,0,1027959,,""""""
-是格子吖,Fri May 08 08:58:23 +0800 2020,1,1027958,,"""宝贝！！！"""
安静静K,Fri May 08 08:46:13 +0800 2020,0,1027957,,"""🌸🌸🌸"""
小葵同学有点困k,Fri May 08 08:40:17 +0800 2020,0,1027956,,"""落叶归根你归我"""
莫个ikun数据小号,Fri May 08 08:34:21 +0800 2020,0,1027955,,"""帅哥"""
小美丶女谢姐,Fri May 08 08:27:33 +0800 2020,0,1027954,,"""5"""
守护一朵小葵花_,Fri May 08 08:26:25 +0800 2020,0,1027953,,"""做任何你想做的事情"""
美玫_花,Fri May 08 08:23:33 +0800 2020,0,1027952,,"""5"""
芦苇__仕婷,Fri May 08 08:17:20 +0800 2020,0,1027951,,"""5"""
只爱菜菜的Ikun,Fri May 08 08:13:09 +0800 2020,0,1027949,,"""5"""
爱困的荔枝李子JunT,Fri May 08 08:06:45 +0800 2020,0,1027948,,"""哥哥❤️"""
lkun永远守护kun,Fri May 08 08:02:53 +0800 2020,1,1027947,,"""宝贝 早安！想你@蔡徐坤"""
多少喜欢cherry,Fri May 08 07:28:22 +0800 2020,0,1027946,,"""ikun"""
多少喜欢cherry,Fri May 08 07:28:18 +0800 2020,0,1027945,,"""蔡徐坤"""
多少喜欢cherry,Fri May 08 07:28:15 +0800 2020,0,1027944,,"""kun"""
多少喜欢cherry,Fri May 08 07:28:12 +0800 2020,0,1027943,,"""坤哥"""
燕坤_93013,Fri May 08 07:25:02 +0800 2020,0,1027942,,"""❤️"""
初雪Surname37828,Fri May 08 07:16:42 +0800 2020,0,1027941,,"""哥哥，好帅"""
最爱大奎的孩纸,Fri May 08 06:59:28 +0800 2020,0,1027940,,"""宝贝早安！"""
音乐没有放弃我,Fri May 08 06:41:36 +0800 2020,0,1027938,,"""早上好啊坤坤"""
immer爱坤,Fri May 08 06:00:46 +0800 2020,0,1027935,,"""好帅好帅"""
嘻嘻钓叟莲娃2020,Fri May 08 03:34:20 +0800 2020,0,1027934,,"""#蔡徐坤 青你2制作人代表# #高丝suncut代言人蔡徐坤# 元气满满正能量偶像蔡徐坤小盆友棒棒哒麻麻爱你么么哒么么哒！@蔡徐坤"""
KUNKUN蔡徐坤ikun,Fri May 08 01:05:44 +0800 2020,0,1027930,,"""好帅"""
悍73138,Fri May 08 00:43:23 +0800 2020,0,1027927,,"""好看呀"""
八月困季__KUN,Fri May 08 00:35:20 +0800 2020,0,1027926,,"""晚安啊宝贝"""
我我我喜蔡,Fri May 08 00:33:42 +0800 2020,0,1027925,,"""啊啊啊啊啊啊啊啊啊啊啊啊啊啊好帅啊宝贝"""
我没烟花绚丽,Fri May 08 00:29:55 +0800 2020,1,1027924,,"""优秀蔡徐坤"""
KING-KUN·一,Fri May 08 00:22:57 +0800 2020,0,1027923,,"""晚安 坤"""
wanxkkk,Fri May 08 00:21:20 +0800 2020,0,1027921,,"""想看自拍自拍自拍"""
pick·August·,Fri May 08 00:05:39 +0800 2020,0,1027920,,""""""
花轮结奈,Thu May 07 23:47:03 +0800 2020,0,1027919,,"""太帅了"""
willym丶arykkw,Thu May 07 23:45:03 +0800 2020,0,1027918,,"""大帅哥晚安"""
岑涵爱坤坤,Thu May 07 23:43:44 +0800 2020,0,1027917,,"""想你"""
萃__青柏兰茜,Thu May 07 23:40:12 +0800 2020,0,1027915,,"""太帅啦"""
愉快也乐乐-,Thu May 07 23:33:44 +0800 2020,0,1027913,,"""太帅啦"""
爱猪咪的沫沫吖,Thu May 07 23:30:57 +0800 2020,0,1027912,,"""真帅"""
讨喜的菜菜,Thu May 07 23:22:47 +0800 2020,0,1027909,,"""好帅"""
CloveK幼恩,Thu May 07 23:20:38 +0800 2020,0,1027908,,"""真好看"""
爱坤坤就是我呀可爱啊,Thu May 07 23:18:55 +0800 2020,0,1027907,,"""@蔡徐坤"""
那个风姿绰约的惨绿少年,Thu May 07 23:17:28 +0800 2020,0,1027906,,"""啊啊啊啊啊啊啊啊好烦 我不是铁粉 疑惑 那个标怎么还不出现！！！"""
我叫什么来着奶昔西西,Thu May 07 23:15:33 +0800 2020,0,1027905,,"""浩瀚星辰，有颗星是你，我的往后余生，风花雪月都有你@蔡徐坤"""
lkun永远守护kun,Thu May 07 23:12:22 +0800 2020,1,1027904,,"""我想你 坤😘@蔡徐坤"""
Kun的微笑是拥抱___,Thu May 07 23:10:25 +0800 2020,0,1027903,,"""好想你啊"""
七夕颜阁,Thu May 07 23:09:17 +0800 2020,0,1027901,,"""想你"""
玄朵,Thu May 07 22:59:24 +0800 2020,0,1027900,,"""哥哥"""
蔡徐坤的苏颜,Thu May 07 22:58:01 +0800 2020,0,1027899,,"""晚上好呀！"""
cmyrtle,Thu May 07 22:46:27 +0800 2020,0,1027898,,"""❤️"""
葵葵屁屁,Thu May 07 22:34:35 +0800 2020,0,1027896,,"""蔡徐坤"""
灵灵芒果冰,Thu May 07 22:27:04 +0800 2020,0,1027895,,"""夏天"""
ikun吃鱼喵,Thu May 07 22:24:28 +0800 2020,0,1027894,,"""蔡徐坤"""
蔡徐坤我也想你,Thu May 07 22:21:29 +0800 2020,0,1027893,,"""有一条无形的碳连 冥冥之中把你我相连 你的目光如水 浸润了我的每个细胞 你的声音如糖 让我拥有了无穷的能量 @蔡徐坤@蔡徐坤"""
唧唧de唷米,Thu May 07 22:21:14 +0800 2020,0,1027892,,"""帅就完了"""
眼神调情98780,Thu May 07 22:18:56 +0800 2020,0,1027891,,""""""
蔡徐坤的宝贝ikun啊,Thu May 07 22:04:56 +0800 2020,0,1027886,,"""好逗啊！"""
小葵在吗咚咚咚,Thu May 07 22:04:18 +0800 2020,0,1027885,,"""蔡老哥你好帅"""
君君19760930,Thu May 07 22:00:21 +0800 2020,0,1027882,,"""蔡徐坤好帅"""
小婉是个憨憨,Thu May 07 21:49:31 +0800 2020,0,1027878,,"""鸭鸭鸭您好帅"""
你的小云朵儿002,Thu May 07 21:37:36 +0800 2020,0,1027874,,"""晚安啦"""
阿黄不在_,Thu May 07 21:05:19 +0800 2020,0,1027872,,"""555555太帅了哥爱你"""
恋葵轨迹·,Thu May 07 20:52:50 +0800 2020,0,1027870,,"""哥哥"""
毕竟善良i,Thu May 07 20:48:52 +0800 2020,0,1027869,,""""""
奎里葵气蔡徐坤,Thu May 07 20:37:16 +0800 2020,0,1027868,,"""帅#青2青春制作人代表蔡徐坤#"""
蔡小葵的欣欣,Thu May 07 20:31:25 +0800 2020,0,1027867,,"""好好看"""
为爱别熬夜,Thu May 07 20:30:01 +0800 2020,0,1027866,,""""""
小葵的曦颜,Thu May 07 20:22:23 +0800 2020,1,1027865,,"""宝宝，想你想你"""
错落Norton发慌,Thu May 07 20:17:24 +0800 2020,0,1027864,,"""大帅哥@蔡徐坤"""
lkun永远守护kun,Thu May 07 20:03:01 +0800 2020,1,1027862,,"""想你😘念你😘爱你😘@蔡徐坤"""
栗子一顆顆,Thu May 07 19:53:57 +0800 2020,0,1027861,,""""""
肉饼你要嘛,Thu May 07 19:51:36 +0800 2020,0,1027860,,"""好帅好帅！"""
IKUN的工作室CXK,Thu May 07 19:43:06 +0800 2020,0,1027859,,"""哥哥爱你，好帅啊@蔡徐坤"""
奶味坤鸭,Thu May 07 19:33:16 +0800 2020,0,1027858,,"""宝贝"""
奶味坤鸭,Thu May 07 19:33:11 +0800 2020,0,1027857,,"""爱你"""
灿烂的烟火cxk,Thu May 07 19:20:46 +0800 2020,0,1027855,,"""哥哥爱你@蔡徐坤 """
葫芦娃_大战毒蛇怪,Thu May 07 19:19:27 +0800 2020,0,1027854,,"""爱你"""
colorhappy丶,Thu May 07 19:00:34 +0800 2020,0,1027852,,"""爱你"""
嘻嘻钓叟莲娃2020,Thu May 07 18:52:20 +0800 2020,0,1027850,,"""#蔡徐坤 青你2制作人代表# #高丝suncut代言人蔡徐坤# 优秀创作人蔡徐坤小盆友棒棒哒加油加油加油！@蔡徐坤"""
时倾Serein,Thu May 07 18:20:13 +0800 2020,0,1027848,,"""宝贝爱你呀"""
又是几次心动,Thu May 07 18:18:14 +0800 2020,0,1027847,,"""来了来了来了哥哥哥哥哥！！！！！"""
橘橘包子,Thu May 07 18:10:11 +0800 2020,0,1027846,,"""好看好看"""
黎萌kiki,Thu May 07 18:03:31 +0800 2020,0,1027844,,"""爱你"""
爱坤好忙2020,Thu May 07 18:01:48 +0800 2020,0,1027843,,"""#蔡徐坤 青你2制作人代表# #陌森眼镜代言人蔡徐坤# 优秀创作人蔡徐坤小盆友棒棒哒麻麻爱你么么哒么么哒！@蔡徐坤"""
那年雨夏0,Thu May 07 17:50:24 +0800 2020,0,1027841,,"""麻溜把扣子扣好"""
努力去见蔡徐坤呜呜,Thu May 07 17:33:33 +0800 2020,1,1027840,,"""你帅到我了"""
努力去见蔡徐坤呜呜,Thu May 07 17:33:24 +0800 2020,1,1027839,,"""靓仔啊啊啊"""
坤哥的喵喵喵802,Thu May 07 17:02:01 +0800 2020,0,1027837,,"""好帅啊蔡徐坤哥哥@蔡徐坤"""
琦琦呀k,Thu May 07 16:59:13 +0800 2020,0,1027835,,"""坤哥超帅"""
菜菜zdbc,Thu May 07 16:55:30 +0800 2020,0,1027834,,""""""
菜菜zdbc,Thu May 07 16:55:26 +0800 2020,0,1027833,,"""好帅啊啊啊啊啊啊啊啊太帅了吧"""
菜菜zdbc,Thu May 07 16:55:22 +0800 2020,0,1027832,,"""好帅啊啊啊啊啊啊啊啊"""
菜菜zdbc,Thu May 07 16:55:17 +0800 2020,0,1027831,,"""好帅"""
Erin22598,Thu May 07 16:46:03 +0800 2020,0,1027830,,"""被黑的最惨的...人"""
Ikun唷艾坤的初心,Thu May 07 16:35:29 +0800 2020,0,1027829,,"""蔡徐坤哥哥好帅啊@蔡徐坤"""
顾怡瑾YK,Thu May 07 16:33:51 +0800 2020,0,1027828,,"""花衬衫！！"""
高领毛衣厌恶者,Thu May 07 16:23:11 +0800 2020,0,1027827,,"""好喜欢子"""
与坤哥观星河,Thu May 07 16:06:25 +0800 2020,0,1027825,,"""来了噜啦啦噜啦啦"""
Lilicar雪,Thu May 07 16:02:05 +0800 2020,0,1027823,,"""坤❤️"""
IKUN娱乐CXK,Thu May 07 15:54:27 +0800 2020,0,1027822,,"""好帅啊！@蔡徐坤"""
魑魅魍魉雇佣兵,Thu May 07 15:40:22 +0800 2020,0,1027821,,"""#蔡徐坤 青你2制作人代表# #高丝suncut代言人蔡徐坤# 元气满满正能量偶像蔡徐坤小盆友棒棒哒麻麻爱你么么哒！@蔡徐坤"""
机智菲_,Thu May 07 15:31:49 +0800 2020,1,1027820,,"""哥我去考古你小时候的视频了，看完真的很开心哈哈哈哈哈哈哈哈哈哈虽然沾点沙雕但腿也是真的长！！"""
想去童谣里的无人岛,Thu May 07 15:28:25 +0800 2020,1,1027818,,"""hao shuai h"""
我坨,Thu May 07 15:07:38 +0800 2020,0,1027817,,"""宝贝"""
_奶葵雪糕·,Thu May 07 15:00:59 +0800 2020,0,1027815,,"""是夏天啊"""
小迷鹿000,Thu May 07 15:00:01 +0800 2020,0,1027814,,""""""
桥子的琳,Thu May 07 14:56:03 +0800 2020,0,1027813,,"""好看"""
九黎97156,Thu May 07 14:39:49 +0800 2020,0,1027812,,"""帅帅帅！"""
孙熙媛KIEEN,Thu May 07 14:30:27 +0800 2020,0,1027811,,"""坤哥，你是不是心情不太好啊？不要伤心这些铁粉都为你加油呢！"""
凤之岗,Thu May 07 14:27:41 +0800 2020,0,1027810,,"""#蔡徐坤 青你2制作人代表# #陌森眼镜代言人蔡徐坤# 优秀创作人蔡徐坤小盆友棒棒哒加油麻麻支持你！@蔡徐坤"""
kunkun的防迷路导航,Thu May 07 14:25:45 +0800 2020,0,1027809,,"""坤宝贝真的好适合蓝色啊！！"""
我没烟花绚丽,Thu May 07 14:09:47 +0800 2020,1,1027806,,"""支持你陪伴蔡徐坤"""
蓝色_彩虹桥,Thu May 07 13:30:00 +0800 2020,0,1027804,,"""帅"""
红润明板榜_r1kcm,Thu May 07 13:18:16 +0800 2020,0,1027803,,"""好看"""
奎里葵气蔡徐坤,Thu May 07 13:18:12 +0800 2020,0,1027802,,"""帅气"""
君子今生,Thu May 07 12:53:14 +0800 2020,0,1027801,,"""坤坤好帅"""
今口i土申,Thu May 07 12:50:56 +0800 2020,0,1027800,,"""宝贝"""
我的动力kk蔡徐坤,Thu May 07 12:42:28 +0800 2020,0,1027799,,"""喜欢你"""
思辨诸葛谁梦_l6fjc,Thu May 07 12:10:19 +0800 2020,0,1027798,,"""帅"""
KrisJun-,Thu May 07 12:07:41 +0800 2020,0,1027797,,""""""
我是小小丫头将军,Thu May 07 12:07:29 +0800 2020,0,1027796,,"""蔡徐坤时光不老，我们不散。我对你的情，纯净柔婉。对你的爱，执着依然。@蔡徐坤，，，。。"""
钟意九字仙女,Thu May 07 12:06:27 +0800 2020,0,1027795,,"""爱你"""
纳尼纳尼呀呀呀,Thu May 07 12:05:30 +0800 2020,0,1027794,,"""#蔡徐坤 青你2制作人代表# #高丝suncut代言人蔡徐坤# 优秀创作人蔡徐坤小盆友棒棒哒麻麻爱你么么哒！！@蔡徐坤"""
做不做会员要看心情,Thu May 07 11:41:04 +0800 2020,1,1027793,,"""大帅哥"""
柔软广春乱_o1mfb,Thu May 07 11:40:03 +0800 2020,0,1027792,,"""帅"""
Pluto_落尘,Thu May 07 11:29:22 +0800 2020,1,1027791,,"""好好看"""
喻妮同行,Thu May 07 11:26:34 +0800 2020,0,1027790,,"""啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊帅锅锅营业了！！！！！！！！！！！！！！！！！！！"""
星期天爱坤,Thu May 07 11:24:29 +0800 2020,0,1027789,,"""想你"""
可_爱美俐,Thu May 07 11:15:03 +0800 2020,0,1027788,,"""不喜欢狂风暴雨，怕它吵醒了在我心中沉睡的你。蔡徐坤"""
by一个草莓派,Thu May 07 11:14:17 +0800 2020,0,1027787,,"""夏天真的来了"""
一枚小枯叶蝶IKUN,Thu May 07 10:54:38 +0800 2020,0,1027786,,"""春风十里不如你"""
慕坤不变,Thu May 07 10:36:56 +0800 2020,0,1027785,,"""爱了爱了"""
奎包子,Thu May 07 10:27:46 +0800 2020,0,1027784,,"""好想你。"""
坤坤家的小姐姐很可爱,Thu May 07 10:24:33 +0800 2020,0,1027783,,"""6"""
芹菜炒牛肉吃蛋炒饭,Thu May 07 10:17:28 +0800 2020,0,1027782,,"""啊啊啊，很帅！我爱！"""
小葵斑班,Thu May 07 10:16:46 +0800 2020,0,1027781,,"""想你呀"""
是桃子吖-LQX,Thu May 07 10:08:34 +0800 2020,0,1027780,,"""想你"""
朱珠圆_滚滚,Thu May 07 10:07:15 +0800 2020,0,1027779,,"""6"""
ikun爱坤802,Thu May 07 10:03:16 +0800 2020,0,1027777,,"""好看！！！！！"""
紫妍-kun,Thu May 07 10:01:53 +0800 2020,0,1027776,,"""#青2青春制作人代表蔡徐坤# #奔跑吧蔡徐坤# #蔡徐坤和训练生合唱#相信未来，家一直都在！#Prada520# #蔡徐坤复古居家大片# #迎接新日常# 早安！每天都要努力！"""
KUN哥超A啊,Thu May 07 09:53:09 +0800 2020,0,1027774,,"""啊啊啊啊啊啊啊"""
偷偷爱慕的朋友KUN,Thu May 07 09:46:56 +0800 2020,0,1027773,,""""""
葵葵的橙子宝贝,Thu May 07 09:35:52 +0800 2020,0,1027772,,"""早安"""
永无岛实录·,Thu May 07 09:29:04 +0800 2020,0,1027771,,"""夏天的风~"""
你是无意穿堂风wind,Thu May 07 09:26:09 +0800 2020,0,1027770,,"""我错过了太多"""
8月零2,Thu May 07 09:23:33 +0800 2020,0,1027769,,"""宝宝你最棒了"""
溶宝爱蔡蔡昂,Thu May 07 09:02:00 +0800 2020,0,1027767,,""""""
我jia蔡徐坤,Thu May 07 09:01:43 +0800 2020,0,1027766,,"""想你哥哥"""
immer爱坤,Thu May 07 08:56:48 +0800 2020,0,1027764,,""""""
心里都是迪小姐,Thu May 07 08:42:02 +0800 2020,0,1027763,,"""啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊"""
软萌坤KK,Thu May 07 08:33:25 +0800 2020,0,1027761,,"""#奔跑吧蔡徐坤#  cxk #青2青春制作人代表蔡徐坤# #蔡徐坤加盟跑男# #奔跑吧官宣# #青春有你2#  清新大帅哥 @蔡徐坤"""
pandaak,Thu May 07 08:26:43 +0800 2020,0,1027760,,"""很好看！"""
喜欢蔡蔡的zz,Thu May 07 08:26:22 +0800 2020,0,1027759,,"""啊啊啊好帅"""
坤坤家的齿缘草,Thu May 07 08:21:43 +0800 2020,0,1027758,,"""6"""
甜葵奶泡芙,Thu May 07 08:19:08 +0800 2020,1,1027757,,"""早"""
·Moyyy_kun·,Thu May 07 08:18:54 +0800 2020,0,1027756,,"""哥 ! 早安"""
我是葵惜啊啊啊,Thu May 07 08:16:43 +0800 2020,0,1027755,,"""太喜欢啦"""
千染牌葵花籽油,Thu May 07 08:14:37 +0800 2020,0,1027754,,"""好帅"""
菜困考到驾照了吗,Thu May 07 08:10:27 +0800 2020,0,1027753,,"""蔡徐坤 不用回"""
暮野报站,Thu May 07 08:09:27 +0800 2020,0,1027752,,"""ﾉ☀"""
只喜欢坤宝,Thu May 07 08:09:17 +0800 2020,0,1027751,,"""6"""
lkun永远守护kun,Thu May 07 08:02:55 +0800 2020,1,1027750,,"""宝贝 早安！想你"""
小涵稀饭蔡蔡,Thu May 07 07:57:45 +0800 2020,0,1027749,,"""蔡徐坤"""
最爱坤坤_ya,Thu May 07 07:45:40 +0800 2020,0,1027747,,"""帅死了啊啊啊啊啊玛德我的心脏！！！"""
UU努力追星星,Thu May 07 07:40:17 +0800 2020,0,1027746,,"""蓝衬衫深入我心"""
倔强的我201904,Thu May 07 07:37:39 +0800 2020,0,1027745,,"""#青2青春制作人代表蔡徐坤# #奔跑吧蔡徐坤# """
成上d查爸象_vY,Thu May 07 07:28:32 +0800 2020,0,1027744,,"""❤️"""
九小只2610,Thu May 07 07:27:52 +0800 2020,1,1027743,,"""帅帅的，真好，想波一下，嘻嘻！"""
奎哥的女人静哦哦哦,Thu May 07 07:14:09 +0800 2020,0,1027742,,"""夏天的风~"""
fair201110,Thu May 07 06:52:59 +0800 2020,0,1027740,,"""好帅"""
愿厌20,Thu May 07 06:51:50 +0800 2020,0,1027739,,"""❤️❤️❤️"""
愿厌20,Thu May 07 06:51:47 +0800 2020,0,1027738,,"""喜欢"""
愿厌20,Thu May 07 06:51:44 +0800 2020,0,1027737,,"""帅帅的"""
北陌瑶,Thu May 07 05:53:29 +0800 2020,0,1027734,,"""好看好看"""
爱的语言文字,Thu May 07 02:55:19 +0800 2020,0,1027733,,"""#安慕希品牌全球代言人蔡徐坤# #蔡徐坤 青你2制作人代表# 优秀创作人蔡徐坤小盆友棒棒哒棒棒哒棒棒哒棒棒哒。@蔡徐坤"""
HelloKitty饱饱,Thu May 07 01:19:57 +0800 2020,0,1027732,,"""有点过分了哦那么帅"""
KING-KUN·一,Thu May 07 01:12:52 +0800 2020,0,1027731,,"""晚安 坤"""
AS19950,Thu May 07 01:05:09 +0800 2020,0,1027730,,"""哥哥！"""
姑娘不拽q何为女王,Thu May 07 00:39:54 +0800 2020,0,1027729,,""""""
蜡笔小困_Kun,Thu May 07 00:08:38 +0800 2020,0,1027727,,"""宝贝"""
只要MG甜,Thu May 07 00:08:23 +0800 2020,0,1027726,,"""开学要顺利啊"""
只要MG甜,Thu May 07 00:07:31 +0800 2020,0,1027725,,"""我太臭屁了"""
只要MG甜,Thu May 07 00:07:23 +0800 2020,0,1027724,,"""一个月太久了"""
只要MG甜,Thu May 07 00:07:18 +0800 2020,0,1027723,,"""行李太多了"""
只要MG甜,Thu May 07 00:07:13 +0800 2020,0,1027722,,"""开学 我没了"""
咕噜咕叽的YUAN,Thu May 07 00:02:45 +0800 2020,0,1027721,,"""早睡 （2020.5.6份的晚安 好梦 我爱你@蔡徐坤 """
茶叶蛋的负面情绪,Wed May 06 23:46:32 +0800 2020,0,1027718,,"""来了！又是想你的一天！"""
-柳下系舟,Wed May 06 23:41:28 +0800 2020,0,1027717,,"""妈呀好帅啊"""
奎33,Wed May 06 23:40:04 +0800 2020,0,1027716,,"""#青2青春制作人代表蔡徐坤# 蔡徐坤 cxk 青春有你2@蔡徐坤 """
奎33,Wed May 06 23:39:55 +0800 2020,0,1027715,,"""#青2青春制作人代表蔡徐坤# 蔡徐坤 cxk 青春有你2@蔡徐坤"""
奎33,Wed May 06 23:39:46 +0800 2020,0,1027713,,"""蔡徐坤 cxk 青春有你2#青2青春制作人代表蔡徐坤# @蔡徐坤"""
我的蔓蔓雨巷,Wed May 06 23:39:23 +0800 2020,1,1027712,,"""此刻，想你@蔡徐坤"""
五把爱自己洁,Wed May 06 23:39:04 +0800 2020,0,1027711,,""""""
最大高散资_dk1r,Wed May 06 23:32:20 +0800 2020,0,1027710,,"""好帅"""
CloveK幼恩,Wed May 06 23:29:58 +0800 2020,0,1027709,,"""帅哥啊  想我了吗"""
lkun永远守护kun,Wed May 06 23:12:04 +0800 2020,1,1027705,,"""🌃 夜深了 早点休息！ 晚安 我的宝贝 好梦🏖️ @蔡徐坤"""
茉莉沙丁鱼,Wed May 06 23:02:50 +0800 2020,1,1027699,,"""啊啊啊啊啊啊啊啊"""
独具地狱73873,Wed May 06 22:53:07 +0800 2020,0,1027695,,"""真好看啊"""
Tempted09024,Wed May 06 22:51:40 +0800 2020,0,1027694,,"""宝宝"""
有米粉奎,Wed May 06 22:50:40 +0800 2020,0,1027693,,"""太帅了吧"""
狙击心动802次,Wed May 06 22:47:10 +0800 2020,0,1027692,,"""好想你啊怎么办"""
狙击心动802次,Wed May 06 22:46:59 +0800 2020,0,1027691,,"""太好看啦！宝贝"""
奎里葵气蔡徐坤,Wed May 06 22:46:55 +0800 2020,0,1027690,,"""我的天 好帅"""
justforkun,Wed May 06 22:39:35 +0800 2020,0,1027686,,""""""
你眼睛里有星星啊-,Wed May 06 22:27:57 +0800 2020,0,1027682,,"""晚安啦"""
爱的语言文字,Wed May 06 22:20:38 +0800 2020,0,1027681,,"""#蔡徐坤 青你2制作人代表# #蔡徐坤复古居家大片# 优秀创作人蔡徐坤小盆友麻麻爱你支持你！！@蔡徐坤"""
AA奎牌,Wed May 06 22:18:46 +0800 2020,0,1027680,,"""大帅哥啊"""
惜稀饭農,Wed May 06 22:01:30 +0800 2020,0,1027678,,"""夏天来了"""
MMK_KUN,Wed May 06 21:57:11 +0800 2020,1,1027677,,"""坤哥好帅啊"""
葵花雨s,Wed May 06 21:46:24 +0800 2020,1,1027676,,"""还是帅"""
蔡徐坤ikun毛毛小松鼠,Wed May 06 21:41:17 +0800 2020,0,1027675,,""""""
梓樱Ying,Wed May 06 21:36:46 +0800 2020,0,1027674,,"""哥你太好康了啦！"""
你的小云朵儿002,Wed May 06 21:36:33 +0800 2020,0,1027673,,"""夏天快乐"""
你的小云朵儿002,Wed May 06 21:35:43 +0800 2020,0,1027672,,"""好梦"""
你的小云朵儿002,Wed May 06 21:35:40 +0800 2020,0,1027671,,"""加油"""
你的小云朵儿002,Wed May 06 21:35:37 +0800 2020,0,1027670,,"""晚安啦"""
August_赫敏,Wed May 06 21:29:13 +0800 2020,1,1027668,,"""帅晕"""
Hebe张贻雯,Wed May 06 21:25:45 +0800 2020,0,1027667,,"""帅哥千千万万，却只对你心动"""
大大大大大-大大戏精,Wed May 06 21:22:48 +0800 2020,0,1027666,,"""帅"""
葵葵GB8,Wed May 06 21:15:15 +0800 2020,1,1027664,,"""好帅啊"""
润心2005,Wed May 06 21:09:03 +0800 2020,0,1027663,,"""蔡徐坤休息，休息一下@蔡徐坤"""
星入葵星,Wed May 06 21:07:00 +0800 2020,0,1027662,,"""太帅了"""
Shan静珊_ikun,Wed May 06 21:02:17 +0800 2020,0,1027661,,"""穿衬衫 好好看"""
爱吃荔技茵茵,Wed May 06 20:53:59 +0800 2020,0,1027657,,"""蔡徐坤"""
瘾17882,Wed May 06 20:48:06 +0800 2020,1,1027655,,"""别的明星都是脖子白身子黑，咱坤哥咋是脖子黑，身子白，由此说明哥哥很白，被晒黑的"""
-软你的葵,Wed May 06 20:46:41 +0800 2020,0,1027654,,"""超级帅气耶！"""
永远守护KUN呐,Wed May 06 20:43:34 +0800 2020,0,1027653,,"""夏天来啦(✪▽✪)"""
赐我好运shmily399,Wed May 06 20:35:07 +0800 2020,0,1027652,,""""""
半世纪童话57083,Wed May 06 20:16:55 +0800 2020,0,1027650,,""""""
雪葵BB,Wed May 06 20:05:20 +0800 2020,1,1027649,,"""大帅哥啊"""
KristinK_XL,Wed May 06 20:05:14 +0800 2020,0,1027648,,"""好棒"""
lkun永远守护kun,Wed May 06 20:02:52 +0800 2020,1,1027647,,"""晚上好 宝贝！吃饭了吗？今天工作一切顺利吗？保护好 照顾好自己！爱你😘 想你♥️  @蔡徐坤"""
酥糍-KUN,Wed May 06 20:02:06 +0800 2020,0,1027646,,"""蓝衣的哥哥！"""
中病94654,Wed May 06 19:59:46 +0800 2020,0,1027645,,"""蔡徐坤来姨妈了"""
js117046287,Wed May 06 19:53:06 +0800 2020,0,1027643,,"""好看"""
洪敏09165,Wed May 06 19:50:44 +0800 2020,0,1027642,,""""""
爱笑爱坤girl,Wed May 06 19:24:56 +0800 2020,0,1027639,,"""啊啊啊啊啊，坤哥好帅"""
孤狼组之西北_狼,Wed May 06 19:17:23 +0800 2020,0,1027638,,"""帅气"""
小坤很困哦,Wed May 06 18:59:35 +0800 2020,0,1027637,,"""蔡徐坤"""
对啵啵虎着迷,Wed May 06 18:58:24 +0800 2020,0,1027636,,"""啊啊啊啊啊啊啊啊！我坤好帅！"""
居居葵a,Wed May 06 18:53:26 +0800 2020,1,1027635,,"""真帅啊"""
5号选手的宝贝,Wed May 06 18:52:02 +0800 2020,0,1027634,,"""好帅么么"""
语然yr,Wed May 06 18:46:19 +0800 2020,0,1027633,,"""好看"""
绝对kun_,Wed May 06 18:36:04 +0800 2020,1,1027632,,"""好帅啊"""
张心怡03773,Wed May 06 18:35:16 +0800 2020,0,1027631,,"""宝贝，爱你呦"""
宋楠辞0802,Wed May 06 18:30:04 +0800 2020,0,1027630,,"""爱了爱了"""
芒果冰味的波波儿,Wed May 06 18:12:29 +0800 2020,0,1027628,,"""宝贝"""
嘟嘟嘟小葵_,Wed May 06 18:07:38 +0800 2020,1,1027627,,"""好帅！！！"""
顾家有女名良辰,Wed May 06 18:02:16 +0800 2020,0,1027626,,"""是复古美少男嘛@蔡徐坤"""
郝洁89192,Wed May 06 17:54:57 +0800 2020,0,1027625,,"""好帅啊啊啊啊啊"""
