Usename,Time,Like_count,Floor_number,Sourse,Comments
心定爱KUN,Mon Apr 06 23:57:39 +0800 2020,9905,21109,,"""两周年快乐早点休息，今天很累吧"""
墨笙ikun坤坤吖,Mon Apr 06 23:58:17 +0800 2020,7943,31819,,"""辛苦了 早点休息 晚安"""
樱桃小猪葵,Mon Apr 06 23:57:41 +0800 2020,7268,21859,,"""两周年快乐！！！！"""
左脸疤右脸痣_K,Mon Apr 06 23:57:42 +0800 2020,7035,22142,,"""好好休息 别熬夜 多喝水"""
菜包殿下,Mon Apr 06 23:57:43 +0800 2020,6982,22310,,"""好好休息早点睡觉啦"""
楠栀Sakura,Mon Apr 06 23:58:18 +0800 2020,5987,32288,,"""小猫咪们一直在！"""
狉狉岫,Mon Apr 06 23:57:15 +0800 2020,5937,12398,,"""哥哥两周年快乐!"""
Sweet_babylove,Mon Apr 06 23:56:40 +0800 2020,5694,399,,"""坤哥，C位出道两周年快乐，ONE海外公演旧金山一周年快乐！小哭包小坤，姐姐很想你！感谢遇见你，做你的IKUN很幸福，愿你永远开心自由，愿你实现所有的梦想，愿你每夜好梦入眠"""
挚爱奶坤ikun,Mon Apr 06 23:57:17 +0800 2020,5898,13590,,"""宝贝出道两周年快乐"""
·小菜的蛋炒饭·,Mon Apr 06 23:57:46 +0800 2020,5210,23298,,"""两周年快乐 好好休息"""
蔡夫人就是我舒比,Mon Apr 06 23:57:30 +0800 2020,4777,18026,,"""我们一直都在❤️未来还有很多年❤️"""
草莓卡菜,Mon Apr 06 23:56:37 +0800 2020,3809,70,,"""C位出道两周年快乐"""
小奎花幼稚园园长,Mon Apr 06 23:58:08 +0800 2020,3614,29680,,"""刚洗完澡55555两年❤️"""
葵敏妹吖cxk,Mon Apr 06 23:58:07 +0800 2020,3507,29551,,"""哥哥你要好好休息，看你累的 心疼死 两周年快乐"""
是小莹ying,Mon Apr 06 23:58:02 +0800 2020,2474,28157,,"""啊啊啊啊，等到了"""
每天管住嘴迈开腿,Mon Apr 06 23:59:59 +0800 2020,2291,52235,,"""宝贝，你快休息吧，肯定很累吧 两周年快乐💛💛💛晚安"""
不知名网友鹿,Mon Apr 06 23:56:40 +0800 2020,2541,481,,"""小坤 出道两周年快乐 从两年前的个人训练生到如今的青春制作人代表 这一路走来 真的辛苦了 我一直都相信你的好总有一天会被大家看到 爱你的人也一定会越来越多 现在好像真的做到了 真为你高兴 最后 谢谢坤 能遇见你并且成为你的ikun 其实我也很幸运 早点休息 晚安宝贝"""
凝结缠绕,Mon Apr 06 23:57:36 +0800 2020,2234,20054,,"""看着很累的样子呢"""
奶泡森是心动的感觉,Mon Apr 06 23:57:27 +0800 2020,1807,17153,,"""哥哥两周年快乐啊！记得好好休息啊，不然我们会心疼滴"""
松竹里,Mon Apr 06 23:57:54 +0800 2020,1783,25643,,"""宝贝照顾好自己"""
小懒葵葵,Mon Apr 06 23:58:15 +0800 2020,1657,31667,,"""好好休息唷"""
十二分之七9,Mon Apr 06 23:58:24 +0800 2020,1700,33645,,"""两年不长不短，出道二周年快乐"""
·八點零二_,Mon Apr 06 23:58:10 +0800 2020,1565,30081,,"""宝贝"""
人间雪色蔡徐坤,Tue Apr 07 00:05:19 +0800 2020,1844,80253,,"""蔡徐坤出道两周年快乐，这两年的风风雨雨艰险路程有幸陪你一起走过，往后还有无数个两年，我们也会一直陪着你，你就勇敢的追逐你的音乐，做你想做的事，你的ikun永远在你的身后。不离不弃kun&ikun"""
北妮祁灵,Mon Apr 06 23:58:10 +0800 2020,1392,30300,,"""啊啊啊啊啊啊"""
Tin味百香果,Mon Apr 06 23:58:04 +0800 2020,1367,28664,,"""宝贝两周年快乐！"""
酒灼路长_,Mon Apr 06 23:58:10 +0800 2020,1183,30157,,"""蔡徐坤我爱你呜呜呜"""
小葵花课堂kun-vin,Mon Apr 06 23:59:16 +0800 2020,1487,44503,,"""你们这群女人好让不让人活，专辑专辑抢不到抢个前排也让，我不干了哼💢"""
坤坤家的床,Mon Apr 06 23:59:04 +0800 2020,1028,42051,,"""好好休息，注意身体！"""
·聿与·,Mon Apr 06 23:58:25 +0800 2020,948,33795,,"""多睡会儿啊"""
从此不再单枪匹马,Mon Apr 06 23:56:39 +0800 2020,1413,315,,"""宝贝出道两周年快乐！！最最最希望你能好好休息好好吃饭"""
NICE·奶昔,Mon Apr 06 23:56:41 +0800 2020,1062,668,,"""二周年快乐，希望你可以继续在梦想的路上发光发亮，我们要做的就是陪着你，支持你。"""
Ni_shhhan,Mon Apr 06 23:56:40 +0800 2020,921,405,,"""哥哥 出道两周年快乐！时间过得好快可每一天的我都还是更加喜欢你，谢谢你的坚持和努力，未来每一天都要开心哦！一直发光吧！KUN&IKUN，我爱你！！！🥳这两天辛苦了辛苦了 早点休息宝贝"""
Enterniiity,Mon Apr 06 23:59:22 +0800 2020,809,45707,,"""呜呜呜呜两周年快乐两年前晚来了一点点以后我都会在哥哥一定要好好休息"""
EndymionsMoon,Tue Apr 07 00:03:12 +0800 2020,787,72840,,"""哥哥快点睡觉觉 今天那么累 我们梦里再过两周年！！"""
Eternitylove-KUN,Mon Apr 06 23:56:38 +0800 2020,820,197,,"""宝贝两周年快乐"""
葵葵困嘛,Mon Apr 06 23:56:41 +0800 2020,1204,546,,"""哥哥！出道两周年快乐啊，我们一直都在！工作太累我们会心疼，早点睡吧，要照顾好自己。让我们互相做彼此的光，我们寻着光追逐你，你顺着光大胆往更高更远的地方走吧！"""
K嘉tong,Mon Apr 06 23:59:06 +0800 2020,661,42464,,"""哥啊，编辑了这么长时间终于发了，不容易啊哥"""
小麦超xi蔡,Mon Apr 06 23:56:38 +0800 2020,748,93,,"""出道两周年快乐宝贝，不要一个人扛我们陪你一起，行程在忙都要好好休息身体最重要我们很担心你，要好好照顾自己，KUN&IKUN会一直很美好的走下去💛"""
我不需要Tiffany93,Mon Apr 06 23:57:18 +0800 2020,704,13585,,"""爱你呜呜"""
一口菜包,Mon Apr 06 23:57:46 +0800 2020,691,23230,,"""爱你小困，我还在"""
小蔡是我的老公,Mon Apr 06 23:58:29 +0800 2020,638,34740,,"""坤哥@蔡徐坤 两周年快乐"""
抱月亮睡,Mon Apr 06 23:56:39 +0800 2020,579,223,,"""哥哥早点睡 晚安"""
只做你的野猫咪,Mon Apr 06 23:56:42 +0800 2020,559,963,,"""宝贝啊 两周年快乐 二十出头的年纪 你也有着骨子里的热血与张狂 少年意气风发 你的热爱就是你的生命 在这条路上 我坚信你会越走越好 因为任何人都无法阻挡你 你很清楚自己想要什么 你把它们看得非常重要 我们都知道 这样的你，值得永远被珍藏，永远被爱。"""
小坤掀我裙摆,Mon Apr 06 23:59:49 +0800 2020,549,50499,,"""你怎么还不去睡觉"""
蓝莓马芬蛋糕,Tue Apr 07 00:02:25 +0800 2020,547,69050,,"""录制辛苦了，今晚要好好睡觉好吗。"""
卉I坤,Mon Apr 06 23:56:41 +0800 2020,453,545,,"""爱你"""
一心想泡菜·,Mon Apr 06 23:56:41 +0800 2020,477,734,,"""出道两周年快乐宝贝！！！，未来我们继续一起走啊！还有早点休息！"""
蔡徐坤你翻不翻我牌,Mon Apr 06 23:56:46 +0800 2020,444,1964,,"""爱你！！想你！！"""
小晚风YOUNG,Mon Apr 06 23:59:24 +0800 2020,445,46053,,"""晚安呀"""
超爱葵葵kk0,Mon Apr 06 23:58:15 +0800 2020,449,31580,,"""两年 辛苦了"""
星贩蔡困,Tue Apr 07 00:00:19 +0800 2020,434,55370,,"""啊啊啊啊啊我们还会有好多好的两周年"""
蔡小葵你给我站住,Mon Apr 06 23:56:39 +0800 2020,405,232,,"""宝贝飞行辛苦啦，两周年快乐我们会一直陪着你的！回酒店早点睡觉不要熬夜哦"""
八月小张a,Mon Apr 06 23:58:13 +0800 2020,383,30930,,"""两周年快乐❤️"""
ikun88421,Mon Apr 06 23:59:36 +0800 2020,375,48333,,"""两年💛"""
802菜畦大部队,Mon Apr 06 23:56:41 +0800 2020,304,674,,"""宝贝辛苦了爱你好好休息好好休息好好休息一定要好好休息好好休息好好休息好好休息好好休息好好休息好好休息好好休息好好休息好好休息好好休息好好休息好好休息好好休息好好休息好好休息好好休息好好休息好好休息好好休息好好休息好好休息爱你"""
依碗小蔡,Mon Apr 06 23:58:47 +0800 2020,306,38587,,"""两年"""
小风爱吃火锅,Mon Apr 06 23:56:43 +0800 2020,272,1180,,"""你好，KUN，我是你的IKUN。C位出道两周年快乐🎉🎉未来也一起好好地走下去吧PS：录制辛苦了好好照顾自己"""
祈戀貓兒,Tue Apr 07 00:04:22 +0800 2020,287,77336,,"""辛苦了，要好好休息！"""
joeeeellll,Mon Apr 06 23:56:46 +0800 2020,259,1937,,"""出道二周年快乐"""
·玫瑰曲奇,Mon Apr 06 23:56:42 +0800 2020,273,798,,"""早点休息 照顾好自己！！！我们都会乖乖的！！！！！"""
K别蒙着眼,Tue Apr 07 00:03:34 +0800 2020,272,74379,,"""早点休息 坤子哥"""
蔡徐坤反黑净化站,Mon Apr 06 23:57:05 +0800 2020,261,8287,,"""两年"""
奶昔味的nines冲鸭,Mon Apr 06 23:56:53 +0800 2020,273,4285,,"""宝贝二周年快乐！未来也请一起走下去吧！"""
蔡徐坤全球粉丝后援会,Mon Apr 06 23:58:13 +0800 2020,245,30875,,"""#我给蔡徐坤一颗糖# #蔡徐坤C位出道两周年快乐#两周年快乐，未来我们还有很多个两年一起度过@蔡徐坤"""
小怡带你回家,Mon Apr 06 23:57:38 +0800 2020,247,20936,,"""你来啦"""
Ye子怡酱,Mon Apr 06 23:56:49 +0800 2020,256,2990,,"""哥哥辛苦啦，快点去休息，出道两周年快乐啊"""
葵葵观察日记,Mon Apr 06 23:56:43 +0800 2020,233,1182,,"""哥哥出道两周年快乐！！你还是从前那个少年我们还是以前的爱困  一直陪着你  哥哥辛苦了好好休息"""
初夏吖C,Mon Apr 06 23:56:49 +0800 2020,244,2982,,"""宝贝 二周年快乐"""
不会困的IKUN,Mon Apr 06 23:59:10 +0800 2020,242,43193,,"""两周年快乐，早点休息"""
想摸瞎鱼的脚xk,Tue Apr 07 00:02:28 +0800 2020,236,69333,,"""未来N周年都会一直陪伴你"""
猪光宝气核桃包,Mon Apr 06 23:56:40 +0800 2020,222,517,,"""宝宝 又是一年的4月6日 两年了 陪伴你的日子我真的好开心好幸福相信你也是一样 以后还有第三年第四年第很多很多年... 我们都要一起走下去哦 拉勾盖章约定好 谁都不能离开谁"""
追困少女,Mon Apr 06 23:56:42 +0800 2020,202,766,,"""好好休息"""
是KUN的小迷妹鸭,Tue Apr 07 00:02:27 +0800 2020,213,69200,,"""哥哥 辛苦了 以后会更爱你！"""
奶味橘柚,Mon Apr 06 23:56:43 +0800 2020,217,1066,,"""两周年快乐"""
蔡徐坤OUT,Mon Apr 06 23:56:38 +0800 2020,191,87,,"""宝贝两周年快乐，未来的日子也一起走下去吧，好好休息坤，晚安。"""
最旺的崽BBB,Mon Apr 06 23:56:47 +0800 2020,216,2360,,"""出道二周年快乐💙𝙉𝙄𝙉𝙀𝙋𝙀𝙍𝘾𝙀𝙉𝙏&𝙉𝙄𝙉𝙀𝙎 𝙁𝙤𝙧𝙚𝙫𝙚𝙧💙我们一直在"""
AKA_李奈汐,Mon Apr 06 23:56:46 +0800 2020,195,1863,,"""两周年快乐💙"""
坤坤坤的妮可爱,Mon Apr 06 23:58:22 +0800 2020,182,33131,,"""哇唔"""
Vicky緋,Mon Apr 06 23:59:20 +0800 2020,190,45272,,"""坤，辛苦啦，早点睡，多休息，爱你"""
八月狙困手_,Mon Apr 06 23:59:59 +0800 2020,174,52334,,"""啊啊啊啊啊"""
蔡先生家的小逗比,Tue Apr 07 00:02:05 +0800 2020,181,67132,,"""我们一起过下一个周年"""
·美式不加奶·,Mon Apr 06 23:56:59 +0800 2020,188,6392,,"""巨C 两周年快乐！"""
草莓炒酸奶KM,Mon Apr 06 23:56:41 +0800 2020,179,635,,"""宝贝 连轴转辛苦啦 两周年快乐哦 晚安@蔡徐坤"""
_好想吃芋圆,Mon Apr 06 23:57:01 +0800 2020,170,7124,,"""宝贝出道两周年快乐啊"""
凉栀清,Tue Apr 07 00:05:57 +0800 2020,183,81983,,"""两周年快乐"""
葵葵的璐璐吖,Tue Apr 07 00:02:33 +0800 2020,162,69743,,"""辛苦了"""
甜甜小菜包,Tue Apr 07 00:02:15 +0800 2020,158,68187,,"""啊啊啊啊啊终于等到你 两周年快乐"""
我可能要发火了a,Mon Apr 06 23:56:38 +0800 2020,152,195,,"""歪？蔡徐坤在嘛？想对小哭包说出道两周年快乐呀♥ 宝贝，你做的每个决定我都百分百支持！谢谢你的坚持，你尽管大步向前走！我们是你永远的家🏩，以后的每一个两年，我都会一直在♥！复工工作一定要照顾好自己身体~均衡好休息！真的辛苦了，好心疼啊😭~晚安宝贝🌙"""
Caixukun·Yan,Mon Apr 06 23:56:40 +0800 2020,144,376,,"""过去 现在 你在成长 我依然在 未来依旧 一路同行@蔡徐坤"""
宇希葵里,Mon Apr 06 23:56:42 +0800 2020,133,842,,"""哥哥两周年快乐！"""
我的小宝叫菜包,Tue Apr 07 00:03:46 +0800 2020,134,75196,,"""小宝，辛苦了"""
每天都有困意,Mon Apr 06 23:56:36 +0800 2020,124,16,,"""辛苦啦宝贝 想你想你 注意要多休息啊"""
八月狮子喵,Mon Apr 06 23:56:44 +0800 2020,121,1501,,"""宝贝C位出道两周年啦以后也会一直陪你走下去的 KUN&IKUN是真的"""
葵味书匣子,Mon Apr 06 23:56:41 +0800 2020,117,665,,"""两周年快乐 晚安哦 早点休息"""
迷恋蔡蔡,Tue Apr 07 00:01:24 +0800 2020,130,63109,,"""要好好休息"""
小洋喜欢坤坤唷,Tue Apr 07 00:02:41 +0800 2020,125,70444,,"""要休息啊"""
77只做你的猫,Mon Apr 06 23:56:37 +0800 2020,121,35,,"""哥哥出道两周年快乐(∗ᵒ̶̶̷̀ω˂̶́∗)੭₎₎̊₊♡我们会再乖一点的 你真的好好呀 爱你 好好休息 照顾好自己 晚安哥哥"""
松月由乃,Mon Apr 06 23:56:40 +0800 2020,117,387,,"""小困出道两周年快乐啊 就两年了 好快啊  宝贝要健健康康的 做自己喜欢的事情就好 最近工作好多 辛苦啦 注意休息"""
奶茶控吧,Tue Apr 07 00:14:39 +0800 2020,111,97536,,"""宝贝 两年了 姐姐在哦 以后我会一直在 你会一直好@蔡徐坤 Kun&Ikun"""
·絕對赤道·,Mon Apr 06 23:56:37 +0800 2020,94,30,,"""宝贝出道两周年快乐要好好休息哦IKUN&KUN Forever """
August_紫菜包饭,Mon Apr 06 23:57:07 +0800 2020,92,9332,,"""If you need me , i will be your side, forever."""
明明如月ym,Tue Apr 07 00:02:15 +0800 2020,98,68154,,"""两周年快乐，坤哥，赶紧睡觉(@￣ー￣@)"""
玲Doreenhhhhh,Tue Apr 07 00:02:20 +0800 2020,86,68582,,"""未来一起慢慢地走下去"""
Neuroticchocolate,Tue Apr 07 00:22:28 +0800 2020,87,105357,,"""很多话平时都说了，所以我也憋不出来什么，爱你就对了"""
佳人彩子,Mon Apr 06 23:56:40 +0800 2020,81,393,,"""两周年 我爱你"""
LOVE-KLH-7,Tue Apr 07 00:10:08 +0800 2020,88,90948,,"""我哭！！我前一分钟刷完没有就进超话了为什么！！！！！！！！"""
樱宿雪,Tue Apr 07 00:04:23 +0800 2020,83,77346,,"""早点休息"""
-桃咔咔,Mon Apr 06 23:56:50 +0800 2020,71,3285,,"""出道两年快乐注意身体 爱你宝贝"""
洗头见蔡小包,Tue Apr 07 00:02:54 +0800 2020,76,71539,,"""辛苦了，保护好自己，照顾好身体，早点休息"""
奶葵夢游,Tue Apr 07 00:03:38 +0800 2020,78,74651,,"""哥哥两周年快乐！"""
f九F,Tue Apr 07 00:35:34 +0800 2020,98,113516,,"""你跟小鬼的话组合一下吧😂😂你发了两年，他发的快乐🌝🌝🌝"""
蔡徐坤的蜜桃泡芙,Tue Apr 07 00:00:00 +0800 2020,67,52315,,"""www感动了"""
一口菜包,Mon Apr 06 23:57:06 +0800 2020,64,8848,,"""我爱你"""
短K腿U猫N,Mon Apr 06 23:56:43 +0800 2020,58,1024,,"""两周年快乐！未来一直在"""
·众慕葵奎·,Mon Apr 06 23:56:40 +0800 2020,60,431,,"""宝贝出道两周年快乐辛苦了 照顾好自己"""
枥萌,Mon Apr 06 23:59:06 +0800 2020,62,42505,,"""啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊"""
解忧小猪,Mon Apr 06 23:57:04 +0800 2020,64,8250,,"""2018年4月6日晚22点39分21秒蔡徐坤一骑绝尘以Nine Percent C位出道  2020年4月6日晚22点39分21秒 我依然坚定的陪在你身边 见证你的成长   辛苦了 谢谢你 我的大明星 我依然热烈真挚的爱着你@蔡徐坤 """
橙V昊昊,Tue Apr 07 00:00:43 +0800 2020,56,58413,,"""两周年快乐，坤哥早点休息！！！"""
看到我请叫我去考编,Mon Apr 06 23:57:39 +0800 2020,60,21283,,"""来了我来了"""
hianyzo__l朋,Tue Apr 07 00:12:49 +0800 2020,49,95119,,"""保护好自己"""
WiiiiKUN,Mon Apr 06 23:56:50 +0800 2020,44,3155,,"""哭包节快乐困困好好休息 注意身体 我们都在呢！"""
菜菜和我都要早睡哦,Mon Apr 06 23:56:38 +0800 2020,44,120,,"""录制辛苦了！！记得早点休息！！IKUN们都会乖乖呆在家不乱跑！"""
今天也是爱困的一天鸭,Tue Apr 07 00:59:20 +0800 2020,54,121853,,"""我永远爱你❤️"""
CY欣5518,Tue Apr 07 00:00:57 +0800 2020,45,60164,,"""#蔡徐坤c位出道两周年快乐#"""
葵花团管坤子哥长肉的,Tue Apr 07 00:05:25 +0800 2020,44,80539,,"""我们还有好的年，慢慢来吧"""
白chi本白,Tue Apr 07 00:29:50 +0800 2020,45,110425,,"""出道两周年快乐！坤哥把这个点卡的死死的"""
鱼酱菜,Mon Apr 06 23:56:41 +0800 2020,49,596,,"""宝贝辛苦了"""
我的小葵奎呢,Tue Apr 07 00:04:52 +0800 2020,41,78900,,"""爱你宝贝"""
脆脆鲨爱吃朱古力,Mon Apr 06 23:57:16 +0800 2020,37,12667,,"""宝宝 出道两周年快乐！爱困会一直陪着你的！！！宝宝好好休息噢"""
·池困奈美·,Mon Apr 06 23:56:41 +0800 2020,37,779,,"""你在坚持你所热爱 我爱着你所热爱"""
花Young1226,Tue Apr 07 00:01:53 +0800 2020,38,66027,,"""还有很多年"""
樱夏-,Mon Apr 06 23:59:26 +0800 2020,37,46287,,"""两周年快乐呜呜呜爱你们"""
嘉嘉kyxj,Tue Apr 07 00:11:39 +0800 2020,40,93441,,"""终于想起来啦啦啦！！！辛苦了宝贝！"""
那那nananaa,Tue Apr 07 03:02:55 +0800 2020,43,133485,,"""两周年快乐，一直爱你，nines"""
就可以呐,Mon Apr 06 23:57:01 +0800 2020,41,7056,,"""两周年快乐啊！！快去睡觉！！好好休息了"""
抹茶姐姐很爱困-,Mon Apr 06 23:56:42 +0800 2020,32,992,,"""宝贝辛苦啦！！！出道两周年快乐呀！！要早点休息！！！我们爱你"""
小纣,Mon Apr 06 23:56:38 +0800 2020,37,83,,"""宝宝你好好休息天天开心最重要哦！今晚睡个好觉，我们爱你！！！！！"""
大奎妻小葵妈,Mon Apr 06 23:56:41 +0800 2020,36,599,,"""蔡蔡辛苦了，照顾好自己呀！！！爱你"""
爱大厂男孩的沙雕橙七七,Tue Apr 07 07:35:03 +0800 2020,38,156592,,"""两周年快乐呀。一定一定要多注意休息，我们会一直在。😘😘"""
芒果冰工坊,Tue Apr 07 00:04:28 +0800 2020,34,77636,,"""来来回回，依旧是你，依旧是我"""
伟carol,Mon Apr 06 23:59:59 +0800 2020,34,52287,,"""好好休息"""
住在小困心里的懒懒,Mon Apr 06 23:56:37 +0800 2020,30,37,,"""好好休息啊"""
樱桃泡泡籽,Tue Apr 07 00:11:54 +0800 2020,35,93834,,"""哥哥 陪你还有更多的两年[加油][加油]"""
阿坤的笨笨_,Mon Apr 06 23:56:38 +0800 2020,29,82,,"""一定一定要照顾好自己！！！！出道两周年快乐"""
NP永forever,Tue Apr 07 00:05:54 +0800 2020,33,81895,,"""出道两周年快乐❤️  辛苦啦早点休息吧"""
为你捞月亮68502,Tue Apr 07 00:04:06 +0800 2020,35,76422,,"""两周年快乐"""
0802小困葵,Tue Apr 07 00:03:49 +0800 2020,35,75350,,"""辛苦啦，多休息哦"""
哆啦A珍,Tue Apr 07 00:02:57 +0800 2020,36,71744,,"""辛苦了坤坤，早点休息"""
小兔葵奎ox,Tue Apr 07 00:03:59 +0800 2020,34,76036,,"""两周年快乐！未来都会在💛"""
嗯华呀呀,Tue Apr 07 00:10:53 +0800 2020,31,92225,,"""好好休息"""
年糕兔子802,Tue Apr 07 00:06:20 +0800 2020,31,82954,,"""爱你宝贝"""
坤家亓,Tue Apr 07 00:05:59 +0800 2020,32,82104,,"""宝贝辛苦啦"""
清清清葵C,Mon Apr 06 23:56:44 +0800 2020,32,1300,,"""宝贝辛苦了！！！我们都会乖乖的不让你操心！！！好好休息！！！出道两周年快乐！！！"""
综艺插班生珊珊,Mon Apr 06 23:56:44 +0800 2020,25,1245,,"""坤坤，二周年快乐！爱你"""
是小葵嘿,Tue Apr 07 00:16:05 +0800 2020,29,99184,,"""两周年快乐，我的坤"""
葵味书匣子,Mon Apr 06 23:57:16 +0800 2020,23,12964,,"""爱你"""
我是阿希a,Mon Apr 06 23:56:46 +0800 2020,25,1936,,"""两周年快乐 未来的每个周年我们都在@蔡徐坤"""
小西本西的MAYUA_,Mon Apr 06 23:56:49 +0800 2020,24,2760,,"""两周年快乐！！！！"""
蔡不修吧,Tue Apr 07 00:09:20 +0800 2020,26,89531,,"""好好照顾好自己"""
隔壁小熙啊,Tue Apr 07 00:00:00 +0800 2020,35,52329,,"""终于等到你，还好我没放弃"""
八月奶葵酱,Tue Apr 07 04:30:58 +0800 2020,26,135881,,"""两年"""
吧唧小轩,Mon Apr 06 23:56:39 +0800 2020,21,349,,"""宝贝C位出道两周年快乐啊啊啊啊啊我爱你！！！！！！！！！！以后的路一起走吧！！我们的爱情不止两年"""
i吃甜筒de小奶kun,Mon Apr 06 23:56:44 +0800 2020,20,1316,,"""蔡徐坤C位出道两周年快乐！小猫咪们会一直陪着你的 坤哥录制辛苦了好好休息鸭 鼓励👏👏鼓励👏👏鼓励 鼓励 鼓励👏👏👏👏👏👏"""
第几只鱼,Mon Apr 06 23:56:38 +0800 2020,22,119,,"""辛苦啦小坤 早点休息！两周年快乐"""
蔡徐坤是这个世界仅留给我的光,Tue Apr 07 00:06:20 +0800 2020,23,82970,,"""我依然在"""
-大白兔奶坤糖,Tue Apr 07 00:10:09 +0800 2020,22,90987,,"""两年快乐，会陪你走以后的每一年"""
祝你愿望成真·,Mon Apr 06 23:56:41 +0800 2020,19,755,,"""啊啊啊哥哥"""
可爱教主蔡素荤,Mon Apr 06 23:56:44 +0800 2020,18,1293,,"""明年的今天我一定还在 两周年快乐宝贝！要注意休息！！"""
MY_your270,Mon Apr 06 23:56:38 +0800 2020,20,95,,"""啊啊啊啊啊"""
小梓同学睡不醒,Mon Apr 06 23:56:59 +0800 2020,19,6145,,"""啊啊啊啊啊！二周年快乐！哥你早点休息！"""
小狮子的蔡小葵,Mon Apr 06 23:56:45 +0800 2020,22,1714,,"""2018.4.6那晚22点39分21秒C位出道，舞台王者蔡徐坤，细数一路走来的回忆，你还是如初见模样，谢谢你的坚持，IKUN心中最耀眼的太阳，因为你，我们互为彼此的光亮，无论前方多远，KUN&IKUN,  It’s forever，最后，祝你C位出道两周年快乐。@蔡徐坤 """
·小睏五分糖,Mon Apr 06 23:56:49 +0800 2020,16,2939,,"""我爱你，未来也一直在❤️"""
sususukiee,Mon Apr 06 23:56:41 +0800 2020,16,701,,"""爱你😘"""
sweet很爱困,Tue Apr 07 08:58:45 +0800 2020,24,180567,,"""为什么我的特别关注老不提醒我"""
菜叶奎葵,Mon Apr 06 23:56:56 +0800 2020,14,5000,,"""我爱你宝贝 两周年快乐 辛苦啦"""
奎葵怀中猫K,Mon Apr 06 23:56:43 +0800 2020,16,1112,,"""两周年快乐 辛苦了"""
白染IKUN,Mon Apr 06 23:56:45 +0800 2020,17,1626,,"""坤哥早点休息快去睡觉辛苦了照顾好自己，小猫咪们一直都在从未离开！！！还有，两年转瞬即逝，当时的笑哭包已长成PD模样了，KUN出道两周年快乐，未来可期！！！"""
一兜玥玥,Mon Apr 06 23:56:37 +0800 2020,15,48,,"""注意身体好好休息"""
August坤坤andIKUN,Mon Apr 06 23:56:58 +0800 2020,13,6005,,"""啊啊啊啊我来了"""
TWOEX2-npc,Mon Apr 06 23:56:56 +0800 2020,17,5258,,"""二周年快乐"""
·少女野心家k·,Mon Apr 06 23:56:36 +0800 2020,14,10,,"""早点休息我们爱你"""
